"URI","Label","Definition","Notation","Status","AcceptedDate"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J5811","Book publishing","","J5811","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J5812","Publishing of directories and mailing lists","","J5812","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J5813","Publishing of newspapers","","J5813","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J5814","Publishing of journals and periodicals","","J5814","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J5819","Other publishing activities","","J5819","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J582","Software publishing","","J582","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J5821","Publishing of computer games","","J5821","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J5829","Other software publishing","","J5829","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J59_J60","Motion picture, video, television programme production; programming and broadcasting activities","","J59_J60","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J59","Motion picture, video and television programme production, sound recording and music publishing activities","","J59","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J591","Motion picture, video and television programme activities","","J591","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J5911","Motion picture, video and television programme production activities","","J5911","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J5912","Motion picture, video and television programme post-production activities","","J5912","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J5913","Motion picture, video and television programme distribution activities","","J5913","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J5914","Motion picture projection activities","","J5914","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J592","Sound recording and music publishing activities","","J592","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J5920","Sound recording and music publishing activities","","J5920","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J60","Programming and broadcasting activities","","J60","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J601","Radio broadcasting","","J601","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J6010","Radio broadcasting","","J6010","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J602","Television programming and broadcasting activities","","J602","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J6020","Television programming and broadcasting activities","","J6020","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J61","Telecommunications","","J61","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J611","Wired telecommunications activities","","J611","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J6110","Wired telecommunications activities","","J6110","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J612","Wireless telecommunications activities","","J612","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J6120","Wireless telecommunications activities","","J6120","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J613","Satellite telecommunications activities","","J613","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J6130","Satellite telecommunications activities","","J6130","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J619","Other telecommunications activities","","J619","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J6190","Other telecommunications activities","","J6190","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J62_J63","Computer programming, consultancy, and information service activities","","J62_J63","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J62","Computer programming, consultancy and related activities","","J62","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J620","Computer programming, consultancy and related activities","","J620","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J6201","Computer programming activities","","J6201","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J6202","Computer consultancy activities","","J6202","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J6203","Computer facilities management activities","","J6203","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J6209","Other information technology and computer service activities","","J6209","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J63","Information service activities","","J63","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J631","Data processing, hosting and related activities; web portals","","J631","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J6311","Data processing, hosting and related activities","","J6311","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J6312","Web portals","","J6312","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J639","Other information service activities","","J639","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J6391","News agency activities","","J6391","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/J6399","Other information service activities n.e.c.","","J6399","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K-N","Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities","","K-N","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K_L","Financial and insurance activities; real estate activities","","K_L","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K","Financial and insurance activities","","K","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K_X_K642","Financial and insurance activities except activities of holding companies","","K_X_K642","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K64_K65","Financial service activities, insurance, reinsurance and pension funding, except compulsory social security","","K64_K65","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K64","Financial service activities, except insurance and pension funding","","K64","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K64_X_K642","Financial service activities, except insurance, pension funding, activities of holding companies","","K64_X_K642","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K641","Monetary intermediation","","K641","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K6411","Central banking","","K6411","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K64CRED","Total credit institutions","","K64CRED","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K6419","Other monetary intermediation","","K6419","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K642","Activities of holding companies","","K642","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K6420","Activities of holding companies","","K6420","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K643","Trusts, funds and similar financial entities","","K643","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K6430","Trusts, funds and similar financial entities","","K6430","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K649","Other financial service activities, except insurance and pension funding","","K649","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K6491","Financial leasing","","K6491","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K6492","Other credit granting","","K6492","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K6499","Other financial service activities, except insurance and pension funding n.e.c.","","K6499","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K65","Insurance, reinsurance and pension funding, except compulsory social security","","K65","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K651","Insurance","","K651","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K6511","Life insurance","","K6511","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K6512","Non-life insurance","","K6512","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K652","Reinsurance","","K652","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K6520","Reinsurance","","K6520","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K653","Pension funding","","K653","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K6530","Pension funding","","K6530","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K66","Activities auxiliary to financial services and insurance activities","","K66","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K661","Activities auxiliary to financial services, except insurance and pension funding","","K661","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K6611","Administration of financial markets","","K6611","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K6612","Security and commodity contracts brokerage","","K6612","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K6619","Other activities auxiliary to financial services, except insurance and pension funding","","K6619","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K662","Activities auxiliary to insurance and pension funding","","K662","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K6621","Risk and damage evaluation","","K6621","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K6622","Activities of insurance agents and brokers","","K6622","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K6629","Other activities auxiliary to insurance and pension funding","","K6629","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K663","Fund management activities","","K663","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/K6630","Fund management activities","","K6630","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/L-N_R_S","Real estate activities; professional, scientific and technical activities; administrative and support service activities; arts, entertainment and recreation; other service activities","","L-N_R_S","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/L","Real estate activities","","L","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/L68","Real estate activities","","L68","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/L68A","Imputed rents of owner-occupied dwellings","","L68A","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/L681","Buying and selling of own real estate","","L681","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/L6810","Buying and selling of own real estate","","L6810","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/L682","Renting and operating of own or leased real estate","","L682","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/L6820","Renting and operating of own or leased real estate","","L6820","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/L683","Real estate activities on a fee or contract basis","","L683","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/L6831","Real estate agencies","","L6831","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/L6832","Management of real estate on a fee or contract basis","","L6832","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M_N","Professional, scientific and technical activities; administrative and support service activities","","M_N","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M","Professional, scientific and technical activities","","M","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M_STS","Professional, scientific and technical activities required by STS regulation","","M_STS","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M69-M71","Legal and accounting activities; activities of head offices; management consultancy activities; architectural and engineering activities; technical testing and analysis","","M69-M71","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M69_M70","Legal and accounting activities; activities of head offices; management consultancy activities","","M69_M70","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M69_M702","Legal, accounting and management consultancy activities","","M69_M702","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M69","Legal and accounting activities","","M69","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M691","Legal activities","","M691","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M6910","Legal activities","","M6910","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M692","Accounting, bookkeeping and auditing activities; tax consultancy","","M692","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M6920","Accounting, bookkeeping and auditing activities; tax consultancy","","M6920","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M70","Activities of head offices; management consultancy activities","","M70","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M701","Activities of head offices","","M701","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M7010","Activities of head offices","","M7010","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M702","Management consultancy activities","","M702","valid","2013-07-25"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nace_r2/M7021","Public relations and communication activities","","M7021","valid","2013-07-25"
