AnzahlFall,Datum,FID,IstErkrankungsbeginn
1.0,2020-05-17 02:00:00,12800146,0.0
1.0,2020-05-17 02:00:00,12800894,0.0
4.0,2020-05-17 02:00:00,12802763,1.0
1.0,2020-05-17 02:00:00,12802764,0.0
3.0,2020-05-17 02:00:00,12803137,1.0
5.0,2020-05-17 02:00:00,12803138,0.0
3.0,2020-05-17 02:00:00,12803512,0.0
1.0,2020-05-17 02:00:00,12803886,0.0
3.0,2020-05-17 02:00:00,12804260,0.0
1.0,2020-05-17 02:00:00,12805755,1.0
1.0,2020-05-17 02:00:00,12807252,0.0
2.0,2020-05-17 02:00:00,12808000,0.0
1.0,2020-05-17 02:00:00,12809495,1.0
2.0,2020-05-17 02:00:00,12809869,1.0
4.0,2020-05-17 02:00:00,12809870,0.0
2.0,2020-05-17 02:00:00,12810617,1.0
1.0,2020-05-17 02:00:00,12812488,0.0
1.0,2020-05-17 02:00:00,12813609,1.0
1.0,2020-05-17 02:00:00,12813983,1.0
1.0,2020-05-17 02:00:00,12814732,0.0
2.0,2020-05-17 02:00:00,12816227,1.0
1.0,2020-05-17 02:00:00,12816975,1.0
1.0,2020-05-17 02:00:00,12816976,0.0
1.0,2020-05-17 02:00:00,12817350,0.0
1.0,2020-05-17 02:00:00,12818098,0.0
1.0,2020-05-17 02:00:00,12818471,1.0
1.0,2020-05-17 02:00:00,12818845,1.0
2.0,2020-05-17 02:00:00,12818846,0.0
1.0,2020-05-17 02:00:00,12819219,1.0
1.0,2020-05-17 02:00:00,12820715,1.0
2.0,2020-05-17 02:00:00,12821837,1.0
1.0,2020-05-17 02:00:00,12822585,1.0
1.0,2020-05-17 02:00:00,12822586,0.0
1.0,2020-05-17 02:00:00,12822959,1.0
1.0,2020-05-17 02:00:00,12823707,1.0
1.0,2020-05-17 02:00:00,12824455,1.0
2.0,2020-05-17 02:00:00,12825577,1.0
1.0,2020-05-17 02:00:00,12826699,1.0
1.0,2020-05-17 02:00:00,12830066,0.0
1.0,2020-05-17 02:00:00,12832684,0.0
1.0,2020-05-17 02:00:00,12833805,1.0
2.0,2020-05-17 02:00:00,12840911,1.0
1.0,2020-05-17 02:00:00,12841285,1.0
1.0,2020-05-17 02:00:00,12841286,0.0
1.0,2020-05-17 02:00:00,12841659,1.0
1.0,2020-05-17 02:00:00,12842033,1.0
1.0,2020-05-17 02:00:00,12842407,1.0
1.0,2020-05-17 02:00:00,12843903,1.0
6.0,2020-05-17 02:00:00,12844277,1.0
1.0,2020-05-17 02:00:00,12844278,0.0
1.0,2020-05-17 02:00:00,12844651,1.0
4.0,2020-05-17 02:00:00,12845025,1.0
1.0,2020-05-17 02:00:00,12846521,1.0
2.0,2020-05-17 02:00:00,12846895,1.0
1.0,2020-05-17 02:00:00,12850262,0.0
1.0,2020-05-17 02:00:00,12855871,1.0
2.0,2020-05-17 02:00:00,12856245,1.0
2.0,2020-05-17 02:00:00,12856619,1.0
1.0,2020-05-17 02:00:00,12856620,0.0
5.0,2020-05-17 02:00:00,12857367,1.0
1.0,2020-05-17 02:00:00,12858489,1.0
1.0,2020-05-17 02:00:00,12858490,0.0
1.0,2020-05-17 02:00:00,12861107,1.0
3.0,2020-05-17 02:00:00,12865595,1.0
1.0,2020-05-17 02:00:00,12868213,1.0
1.0,2020-05-17 02:00:00,12869336,0.0
2.0,2020-05-17 02:00:00,12869709,1.0
3.0,2020-05-17 02:00:00,12871579,1.0
1.0,2020-05-17 02:00:00,12871580,0.0
1.0,2020-05-17 02:00:00,12872701,1.0
1.0,2020-05-17 02:00:00,12873076,0.0
1.0,2020-05-17 02:00:00,12873449,1.0
1.0,2020-05-18 02:00:00,12722729,1.0
5.0,2020-05-18 02:00:00,12725347,1.0
1.0,2020-05-18 02:00:00,12725721,1.0
5.0,2020-05-18 02:00:00,12727217,1.0
1.0,2020-05-18 02:00:00,12728713,1.0
2.0,2020-05-18 02:00:00,12729087,1.0
14.0,2020-05-18 02:00:00,12729461,1.0
1.0,2020-05-18 02:00:00,12729462,0.0
2.0,2020-05-18 02:00:00,12729836,0.0
7.0,2020-05-18 02:00:00,12730583,1.0
1.0,2020-05-18 02:00:00,12731331,1.0
3.0,2020-05-18 02:00:00,12732453,1.0
3.0,2020-05-18 02:00:00,12732454,0.0
2.0,2020-05-18 02:00:00,12733949,1.0
1.0,2020-05-18 02:00:00,12735071,1.0
1.0,2020-05-18 02:00:00,12735072,0.0
2.0,2020-05-18 02:00:00,12735819,1.0
1.0,2020-05-18 02:00:00,12736942,0.0
1.0,2020-05-18 02:00:00,12737315,1.0
1.0,2020-05-18 02:00:00,12738063,1.0
2.0,2020-05-18 02:00:00,12739185,1.0
1.0,2020-05-18 02:00:00,12739933,1.0
3.0,2020-05-18 02:00:00,12740307,1.0
4.0,2020-05-18 02:00:00,12741055,1.0
2.0,2020-05-18 02:00:00,12741430,0.0
1.0,2020-05-18 02:00:00,12741803,1.0
6.0,2020-05-18 02:00:00,12742551,1.0
6.0,2020-05-18 02:00:00,12742552,0.0
7.0,2020-05-18 02:00:00,12743299,1.0
1.0,2020-05-18 02:00:00,12743300,0.0
7.0,2020-05-18 02:00:00,12743673,1.0
1.0,2020-05-18 02:00:00,12743674,0.0
4.0,2020-05-18 02:00:00,12744047,1.0
1.0,2020-05-18 02:00:00,12744048,0.0
3.0,2020-05-18 02:00:00,12744421,1.0
3.0,2020-05-18 02:00:00,12744422,0.0
5.0,2020-05-18 02:00:00,12744795,1.0
1.0,2020-05-18 02:00:00,12744796,0.0
1.0,2020-05-18 02:00:00,12745170,0.0
1.0,2020-05-18 02:00:00,12745543,1.0
1.0,2020-05-18 02:00:00,12746291,1.0
1.0,2020-05-18 02:00:00,12746665,1.0
1.0,2020-05-18 02:00:00,12747039,1.0
2.0,2020-05-18 02:00:00,12747040,0.0
1.0,2020-05-18 02:00:00,12747413,1.0
2.0,2020-05-18 02:00:00,12747787,1.0
1.0,2020-05-18 02:00:00,12748161,1.0
2.0,2020-05-18 02:00:00,12748535,1.0
1.0,2020-05-18 02:00:00,12748910,0.0
3.0,2020-05-18 02:00:00,12749284,0.0
2.0,2020-05-18 02:00:00,12750031,1.0
1.0,2020-05-18 02:00:00,12750406,0.0
2.0,2020-05-18 02:00:00,12751153,1.0
2.0,2020-05-18 02:00:00,12751527,1.0
3.0,2020-05-18 02:00:00,12751528,0.0
1.0,2020-05-18 02:00:00,12751901,1.0
2.0,2020-05-18 02:00:00,12752275,1.0
7.0,2020-05-18 02:00:00,12752649,1.0
88.0,2020-05-18 02:00:00,12752650,0.0
1.0,2020-05-18 02:00:00,12753024,0.0
1.0,2020-05-18 02:00:00,12753397,1.0
2.0,2020-05-18 02:00:00,12753771,1.0
4.0,2020-05-18 02:00:00,12753772,0.0
3.0,2020-05-18 02:00:00,12754519,1.0
1.0,2020-05-18 02:00:00,12754894,0.0
2.0,2020-05-18 02:00:00,12755267,1.0
2.0,2020-05-18 02:00:00,12756389,1.0
1.0,2020-05-18 02:00:00,12756390,0.0
2.0,2020-05-18 02:00:00,12757137,1.0
1.0,2020-05-18 02:00:00,12757138,0.0
1.0,2020-05-18 02:00:00,12757511,1.0
2.0,2020-05-18 02:00:00,12757885,1.0
1.0,2020-05-18 02:00:00,12758259,1.0
1.0,2020-05-18 02:00:00,12758260,0.0
3.0,2020-05-18 02:00:00,12758633,1.0
4.0,2020-05-18 02:00:00,12758634,0.0
1.0,2020-05-18 02:00:00,12759007,1.0
4.0,2020-05-18 02:00:00,12759382,0.0
1.0,2020-05-18 02:00:00,12760130,0.0
4.0,2020-05-18 02:00:00,12760878,0.0
1.0,2020-05-18 02:00:00,12761625,1.0
8.0,2020-05-18 02:00:00,12763495,1.0
1.0,2020-05-18 02:00:00,12763496,0.0
1.0,2020-05-18 02:00:00,12763869,1.0
1.0,2020-05-18 02:00:00,12763870,0.0
1.0,2020-05-18 02:00:00,12764243,1.0
1.0,2020-05-18 02:00:00,12764244,0.0
3.0,2020-05-18 02:00:00,12764618,0.0
3.0,2020-05-18 02:00:00,12764991,1.0
2.0,2020-05-18 02:00:00,12765365,1.0
2.0,2020-05-18 02:00:00,12765366,0.0
4.0,2020-05-18 02:00:00,12765739,1.0
7.0,2020-05-18 02:00:00,12766113,1.0
3.0,2020-05-18 02:00:00,12766114,0.0
3.0,2020-05-18 02:00:00,12766487,1.0
1.0,2020-05-18 02:00:00,12766488,0.0
3.0,2020-05-18 02:00:00,12767235,1.0
6.0,2020-05-18 02:00:00,12767236,0.0
2.0,2020-05-18 02:00:00,12767983,1.0
2.0,2020-05-18 02:00:00,12767984,0.0
1.0,2020-05-18 02:00:00,12768357,1.0
2.0,2020-05-18 02:00:00,12769105,1.0
1.0,2020-05-18 02:00:00,12770227,1.0
1.0,2020-05-18 02:00:00,12770228,0.0
1.0,2020-05-18 02:00:00,12770602,0.0
1.0,2020-05-18 02:00:00,12770976,0.0
2.0,2020-05-18 02:00:00,12771723,1.0
1.0,2020-05-18 02:00:00,12772097,1.0
2.0,2020-05-18 02:00:00,12773220,0.0
1.0,2020-05-18 02:00:00,12774342,0.0
1.0,2020-05-18 02:00:00,12776586,0.0
1.0,2020-05-18 02:00:00,12779203,1.0
5.0,2020-05-18 02:00:00,12779204,0.0
1.0,2020-05-18 02:00:00,12785188,0.0
2.0,2020-05-18 02:00:00,12786309,1.0
1.0,2020-05-18 02:00:00,12786310,0.0
1.0,2020-05-18 02:00:00,12786683,1.0
1.0,2020-05-18 02:00:00,12787057,1.0
1.0,2020-05-18 02:00:00,12787058,0.0
1.0,2020-05-18 02:00:00,12787805,1.0
2.0,2020-05-18 02:00:00,12787806,0.0
3.0,2020-05-18 02:00:00,12788179,1.0
2.0,2020-05-18 02:00:00,12788180,0.0
1.0,2020-05-18 02:00:00,12788927,1.0
5.0,2020-05-18 02:00:00,12789675,1.0
4.0,2020-05-18 02:00:00,12790797,1.0
2.0,2020-05-18 02:00:00,12791920,0.0
1.0,2020-05-18 02:00:00,12792293,1.0
1.0,2020-05-18 02:00:00,12793041,1.0
1.0,2020-05-18 02:00:00,12793042,0.0
2.0,2020-05-18 02:00:00,12794163,1.0
1.0,2020-05-18 02:00:00,12794912,0.0
2.0,2020-05-18 02:00:00,12795659,1.0
1.0,2020-05-18 02:00:00,12796033,1.0
5.0,2020-05-18 02:00:00,12796781,1.0
1.0,2020-05-18 02:00:00,12797156,0.0
1.0,2020-05-18 02:00:00,12799399,1.0
3.0,2020-05-18 02:00:00,12799773,1.0
3.0,2020-05-18 02:00:00,12800147,1.0
2.0,2020-05-18 02:00:00,12800148,0.0
3.0,2020-05-18 02:00:00,12800521,1.0
3.0,2020-05-18 02:00:00,12800895,1.0
2.0,2020-05-18 02:00:00,12800896,0.0
3.0,2020-05-18 02:00:00,12802765,1.0
13.0,2020-05-18 02:00:00,12803139,1.0
4.0,2020-05-18 02:00:00,12803140,0.0
1.0,2020-05-18 02:00:00,12803887,1.0
1.0,2020-05-18 02:00:00,12804635,1.0
2.0,2020-05-18 02:00:00,12805009,1.0
1.0,2020-05-18 02:00:00,12805010,0.0
1.0,2020-05-18 02:00:00,12805384,0.0
2.0,2020-05-18 02:00:00,12805757,1.0
1.0,2020-05-18 02:00:00,12806132,0.0
2.0,2020-05-18 02:00:00,12806505,1.0
5.0,2020-05-18 02:00:00,12806506,0.0
2.0,2020-05-18 02:00:00,12807628,0.0
4.0,2020-05-18 02:00:00,12808750,0.0
1.0,2020-05-18 02:00:00,12809497,1.0
2.0,2020-05-18 02:00:00,12809871,1.0
1.0,2020-05-18 02:00:00,12809872,0.0
2.0,2020-05-18 02:00:00,12810619,1.0
2.0,2020-05-18 02:00:00,12810993,1.0
1.0,2020-05-18 02:00:00,12811741,1.0
2.0,2020-05-18 02:00:00,12812116,0.0
1.0,2020-05-18 02:00:00,12812489,1.0
1.0,2020-05-18 02:00:00,12812864,0.0
1.0,2020-05-18 02:00:00,12813238,0.0
1.0,2020-05-18 02:00:00,12814733,1.0
1.0,2020-05-18 02:00:00,12815107,1.0
5.0,2020-05-18 02:00:00,12816229,1.0
5.0,2020-05-18 02:00:00,12816230,0.0
2.0,2020-05-18 02:00:00,12816604,0.0
1.0,2020-05-18 02:00:00,12816978,0.0
1.0,2020-05-18 02:00:00,12817351,1.0
1.0,2020-05-18 02:00:00,12817726,0.0
1.0,2020-05-18 02:00:00,12818473,1.0
2.0,2020-05-18 02:00:00,12818848,0.0
2.0,2020-05-18 02:00:00,12820343,1.0
1.0,2020-05-18 02:00:00,12820344,0.0
1.0,2020-05-18 02:00:00,12821091,1.0
3.0,2020-05-18 02:00:00,12821839,1.0
5.0,2020-05-18 02:00:00,12821840,0.0
1.0,2020-05-18 02:00:00,12822587,1.0
4.0,2020-05-18 02:00:00,12823709,1.0
3.0,2020-05-18 02:00:00,12824832,0.0
1.0,2020-05-18 02:00:00,12825205,1.0
1.0,2020-05-18 02:00:00,12825206,0.0
2.0,2020-05-18 02:00:00,12825579,1.0
2.0,2020-05-18 02:00:00,12825580,0.0
1.0,2020-05-18 02:00:00,12826327,1.0
1.0,2020-05-18 02:00:00,12826328,0.0
1.0,2020-05-18 02:00:00,12827449,1.0
3.0,2020-05-18 02:00:00,12830067,1.0
1.0,2020-05-18 02:00:00,12830068,0.0
1.0,2020-05-18 02:00:00,12830441,1.0
1.0,2020-05-18 02:00:00,12831189,1.0
1.0,2020-05-18 02:00:00,12832311,1.0
1.0,2020-05-18 02:00:00,12833059,1.0
1.0,2020-05-18 02:00:00,12833433,1.0
1.0,2020-05-18 02:00:00,12835304,0.0
1.0,2020-05-18 02:00:00,12836425,1.0
1.0,2020-05-18 02:00:00,12837922,0.0
2.0,2020-05-18 02:00:00,12838670,0.0
1.0,2020-05-18 02:00:00,12840540,0.0
6.0,2020-05-18 02:00:00,12840913,1.0
2.0,2020-05-18 02:00:00,12841287,1.0
1.0,2020-05-18 02:00:00,12841288,0.0
1.0,2020-05-18 02:00:00,12841661,1.0
9.0,2020-05-18 02:00:00,12841662,0.0
4.0,2020-05-18 02:00:00,12842035,1.0
3.0,2020-05-18 02:00:00,12842409,1.0
2.0,2020-05-18 02:00:00,12842410,0.0
3.0,2020-05-18 02:00:00,12842783,1.0
3.0,2020-05-18 02:00:00,12842784,0.0
1.0,2020-05-18 02:00:00,12843157,1.0
4.0,2020-05-18 02:00:00,12843531,1.0
4.0,2020-05-18 02:00:00,12843532,0.0
1.0,2020-05-18 02:00:00,12843905,1.0
1.0,2020-05-18 02:00:00,12844279,1.0
1.0,2020-05-18 02:00:00,12844280,0.0
1.0,2020-05-18 02:00:00,12844653,1.0
1.0,2020-05-18 02:00:00,12845028,0.0
1.0,2020-05-18 02:00:00,12848019,1.0
4.0,2020-05-18 02:00:00,12850263,1.0
2.0,2020-05-18 02:00:00,12850264,0.0
1.0,2020-05-18 02:00:00,12852133,1.0
1.0,2020-05-18 02:00:00,12855125,1.0
1.0,2020-05-18 02:00:00,12855873,1.0
2.0,2020-05-18 02:00:00,12856247,1.0
2.0,2020-05-18 02:00:00,12856621,1.0
3.0,2020-05-18 02:00:00,12857369,1.0
6.0,2020-05-18 02:00:00,12857370,0.0
1.0,2020-05-18 02:00:00,12858117,1.0
1.0,2020-05-18 02:00:00,12858492,0.0
1.0,2020-05-18 02:00:00,12859987,1.0
1.0,2020-05-18 02:00:00,12862231,1.0
1.0,2020-05-18 02:00:00,12863353,1.0
1.0,2020-05-18 02:00:00,12865597,1.0
4.0,2020-05-18 02:00:00,12865598,0.0
1.0,2020-05-18 02:00:00,12866719,1.0
3.0,2020-05-18 02:00:00,12867467,1.0
2.0,2020-05-18 02:00:00,12870459,1.0
5.0,2020-05-18 02:00:00,12871581,1.0
4.0,2020-05-18 02:00:00,12873077,1.0
2.0,2020-05-18 02:00:00,12873451,1.0
1.0,2020-05-19 02:00:00,12723853,1.0
1.0,2020-05-19 02:00:00,12723854,0.0
4.0,2020-05-19 02:00:00,12724976,0.0
2.0,2020-05-19 02:00:00,12725350,0.0
1.0,2020-05-19 02:00:00,12726471,1.0
1.0,2020-05-19 02:00:00,12728341,1.0
2.0,2020-05-19 02:00:00,12729089,1.0
7.0,2020-05-19 02:00:00,12729463,1.0
5.0,2020-05-19 02:00:00,12729464,0.0
4.0,2020-05-19 02:00:00,12730585,1.0
1.0,2020-05-19 02:00:00,12732081,1.0
2.0,2020-05-19 02:00:00,12732830,0.0
2.0,2020-05-19 02:00:00,12733951,1.0
3.0,2020-05-19 02:00:00,12735821,1.0
3.0,2020-05-19 02:00:00,12735822,0.0
2.0,2020-05-19 02:00:00,12736195,1.0
6.0,2020-05-19 02:00:00,12736196,0.0
2.0,2020-05-19 02:00:00,12737317,1.0
1.0,2020-05-19 02:00:00,12738439,1.0
1.0,2020-05-19 02:00:00,12739187,1.0
1.0,2020-05-19 02:00:00,12739188,0.0
4.0,2020-05-19 02:00:00,12740309,1.0
1.0,2020-05-19 02:00:00,12741057,1.0
1.0,2020-05-19 02:00:00,12741058,0.0
3.0,2020-05-19 02:00:00,12742179,1.0
4.0,2020-05-19 02:00:00,12742553,1.0
7.0,2020-05-19 02:00:00,12742554,0.0
10.0,2020-05-19 02:00:00,12743302,0.0
3.0,2020-05-19 02:00:00,12743675,1.0
4.0,2020-05-19 02:00:00,12743676,0.0
1.0,2020-05-19 02:00:00,12744049,1.0
1.0,2020-05-19 02:00:00,12744050,0.0
2.0,2020-05-19 02:00:00,12744423,1.0
1.0,2020-05-19 02:00:00,12744424,0.0
2.0,2020-05-19 02:00:00,12744797,1.0
5.0,2020-05-19 02:00:00,12744798,0.0
5.0,2020-05-19 02:00:00,12746668,0.0
1.0,2020-05-19 02:00:00,12747041,1.0
6.0,2020-05-19 02:00:00,12747042,0.0
1.0,2020-05-19 02:00:00,12747415,1.0
4.0,2020-05-19 02:00:00,12747416,0.0
1.0,2020-05-19 02:00:00,12748163,1.0
1.0,2020-05-19 02:00:00,12748164,0.0
2.0,2020-05-19 02:00:00,12748537,1.0
1.0,2020-05-19 02:00:00,12748538,0.0
1.0,2020-05-19 02:00:00,12748911,1.0
6.0,2020-05-19 02:00:00,12749286,0.0
1.0,2020-05-19 02:00:00,12749659,1.0
1.0,2020-05-19 02:00:00,12750033,1.0
2.0,2020-05-19 02:00:00,12751529,1.0
3.0,2020-05-19 02:00:00,12751530,0.0
3.0,2020-05-19 02:00:00,12752651,1.0
17.0,2020-05-19 02:00:00,12752652,0.0
2.0,2020-05-19 02:00:00,12753025,1.0
1.0,2020-05-19 02:00:00,12753399,1.0
1.0,2020-05-19 02:00:00,12753773,1.0
1.0,2020-05-19 02:00:00,12754147,1.0
1.0,2020-05-19 02:00:00,12754148,0.0
1.0,2020-05-19 02:00:00,12754521,1.0
8.0,2020-05-19 02:00:00,12754522,0.0
4.0,2020-05-19 02:00:00,12754896,0.0
1.0,2020-05-19 02:00:00,12756018,0.0
3.0,2020-05-19 02:00:00,12756391,1.0
1.0,2020-05-19 02:00:00,12756392,0.0
1.0,2020-05-19 02:00:00,12757139,1.0
1.0,2020-05-19 02:00:00,12757140,0.0
2.0,2020-05-19 02:00:00,12757514,0.0
1.0,2020-05-19 02:00:00,12757888,0.0
3.0,2020-05-19 02:00:00,12758261,1.0
1.0,2020-05-19 02:00:00,12758262,0.0
2.0,2020-05-19 02:00:00,12758635,1.0
1.0,2020-05-19 02:00:00,12759009,1.0
1.0,2020-05-19 02:00:00,12759010,0.0
4.0,2020-05-19 02:00:00,12759384,0.0
3.0,2020-05-19 02:00:00,12760505,1.0
1.0,2020-05-19 02:00:00,12760506,0.0
1.0,2020-05-19 02:00:00,12761628,0.0
1.0,2020-05-19 02:00:00,12762001,1.0
1.0,2020-05-19 02:00:00,12763124,0.0
2.0,2020-05-19 02:00:00,12763497,1.0
5.0,2020-05-19 02:00:00,12763498,0.0
3.0,2020-05-19 02:00:00,12764245,1.0
3.0,2020-05-19 02:00:00,12765368,0.0
1.0,2020-05-19 02:00:00,12765741,1.0
1.0,2020-05-19 02:00:00,12766115,1.0
3.0,2020-05-19 02:00:00,12766489,1.0
1.0,2020-05-19 02:00:00,12766490,0.0
3.0,2020-05-19 02:00:00,12767237,1.0
2.0,2020-05-19 02:00:00,12767238,0.0
2.0,2020-05-19 02:00:00,12767611,1.0
2.0,2020-05-19 02:00:00,12767612,0.0
1.0,2020-05-19 02:00:00,12767985,1.0
3.0,2020-05-19 02:00:00,12767986,0.0
2.0,2020-05-19 02:00:00,12770229,1.0
1.0,2020-05-19 02:00:00,12770978,0.0
1.0,2020-05-19 02:00:00,12771351,1.0
4.0,2020-05-19 02:00:00,12773596,0.0
1.0,2020-05-19 02:00:00,12774344,0.0
1.0,2020-05-19 02:00:00,12775466,0.0
1.0,2020-05-19 02:00:00,12779205,1.0
2.0,2020-05-19 02:00:00,12779954,0.0
1.0,2020-05-19 02:00:00,12781823,1.0
1.0,2020-05-19 02:00:00,12782572,0.0
3.0,2020-05-19 02:00:00,12783694,0.0
1.0,2020-05-19 02:00:00,12786311,1.0
5.0,2020-05-19 02:00:00,12786312,0.0
1.0,2020-05-19 02:00:00,12787059,1.0
5.0,2020-05-19 02:00:00,12787060,0.0
1.0,2020-05-19 02:00:00,12787808,0.0
3.0,2020-05-19 02:00:00,12788181,1.0
7.0,2020-05-19 02:00:00,12788182,0.0
2.0,2020-05-19 02:00:00,12788555,1.0
2.0,2020-05-19 02:00:00,12788556,0.0
2.0,2020-05-19 02:00:00,12788930,0.0
1.0,2020-05-19 02:00:00,12789677,1.0
2.0,2020-05-19 02:00:00,12790800,0.0
1.0,2020-05-19 02:00:00,12791921,1.0
4.0,2020-05-19 02:00:00,12791922,0.0
1.0,2020-05-19 02:00:00,12792669,1.0
1.0,2020-05-19 02:00:00,12793417,1.0
1.0,2020-05-19 02:00:00,12793418,0.0
1.0,2020-05-19 02:00:00,12793792,0.0
1.0,2020-05-19 02:00:00,12794165,1.0
1.0,2020-05-19 02:00:00,12794913,1.0
1.0,2020-05-19 02:00:00,12795661,1.0
1.0,2020-05-19 02:00:00,12796410,0.0
10.0,2020-05-19 02:00:00,12796783,1.0
6.0,2020-05-19 02:00:00,12796784,0.0
1.0,2020-05-19 02:00:00,12797532,0.0
1.0,2020-05-19 02:00:00,12798654,0.0
1.0,2020-05-19 02:00:00,12799401,1.0
1.0,2020-05-19 02:00:00,12799775,1.0
1.0,2020-05-19 02:00:00,12799776,0.0
2.0,2020-05-19 02:00:00,12800523,1.0
2.0,2020-05-19 02:00:00,12800524,0.0
1.0,2020-05-19 02:00:00,12800897,1.0
1.0,2020-05-19 02:00:00,12802393,1.0
5.0,2020-05-19 02:00:00,12803141,1.0
10.0,2020-05-19 02:00:00,12803142,0.0
1.0,2020-05-19 02:00:00,12804264,0.0
2.0,2020-05-19 02:00:00,12805012,0.0
2.0,2020-05-19 02:00:00,12805760,0.0
1.0,2020-05-19 02:00:00,12806507,1.0
2.0,2020-05-19 02:00:00,12806508,0.0
5.0,2020-05-19 02:00:00,12806882,0.0
3.0,2020-05-19 02:00:00,12807630,0.0
1.0,2020-05-19 02:00:00,12808003,1.0
8.0,2020-05-19 02:00:00,12808752,0.0
3.0,2020-05-19 02:00:00,12809126,0.0
1.0,2020-05-19 02:00:00,12809500,0.0
5.0,2020-05-19 02:00:00,12809873,1.0
1.0,2020-05-19 02:00:00,12809874,0.0
1.0,2020-05-19 02:00:00,12810248,0.0
4.0,2020-05-19 02:00:00,12810621,1.0
1.0,2020-05-19 02:00:00,12810995,1.0
3.0,2020-05-19 02:00:00,12810996,0.0
1.0,2020-05-19 02:00:00,12811369,1.0
1.0,2020-05-19 02:00:00,12812118,0.0
1.0,2020-05-19 02:00:00,12813240,0.0
2.0,2020-05-19 02:00:00,12813987,1.0
2.0,2020-05-19 02:00:00,12815109,1.0
2.0,2020-05-19 02:00:00,12815110,0.0
1.0,2020-05-19 02:00:00,12815483,1.0
8.0,2020-05-19 02:00:00,12816231,1.0
1.0,2020-05-19 02:00:00,12816232,0.0
2.0,2020-05-19 02:00:00,12816606,0.0
2.0,2020-05-19 02:00:00,12816979,1.0
1.0,2020-05-19 02:00:00,12816980,0.0
4.0,2020-05-19 02:00:00,12818102,0.0
1.0,2020-05-19 02:00:00,12819223,1.0
4.0,2020-05-19 02:00:00,12819224,0.0
2.0,2020-05-19 02:00:00,12821841,1.0
5.0,2020-05-19 02:00:00,12821842,0.0
1.0,2020-05-19 02:00:00,12822215,1.0
1.0,2020-05-19 02:00:00,12822589,1.0
1.0,2020-05-19 02:00:00,12823711,1.0
1.0,2020-05-19 02:00:00,12824085,1.0
1.0,2020-05-19 02:00:00,12824833,1.0
1.0,2020-05-19 02:00:00,12825207,1.0
1.0,2020-05-19 02:00:00,12825581,1.0
1.0,2020-05-19 02:00:00,12826703,1.0
1.0,2020-05-19 02:00:00,12827078,0.0
1.0,2020-05-19 02:00:00,12827826,0.0
1.0,2020-05-19 02:00:00,12828948,0.0
1.0,2020-05-19 02:00:00,12830069,1.0
1.0,2020-05-19 02:00:00,12830070,0.0
1.0,2020-05-19 02:00:00,12830443,1.0
1.0,2020-05-19 02:00:00,12830818,0.0
1.0,2020-05-19 02:00:00,12835306,0.0
1.0,2020-05-19 02:00:00,12836427,1.0
1.0,2020-05-19 02:00:00,12838297,1.0
1.0,2020-05-19 02:00:00,12838672,0.0
1.0,2020-05-19 02:00:00,12839046,0.0
1.0,2020-05-19 02:00:00,12839793,1.0
1.0,2020-05-19 02:00:00,12839794,0.0
1.0,2020-05-19 02:00:00,12840168,0.0
4.0,2020-05-19 02:00:00,12840915,1.0
1.0,2020-05-19 02:00:00,12840916,0.0
1.0,2020-05-19 02:00:00,12841289,1.0
1.0,2020-05-19 02:00:00,12841290,0.0
9.0,2020-05-19 02:00:00,12841664,0.0
2.0,2020-05-19 02:00:00,12842037,1.0
1.0,2020-05-19 02:00:00,12842786,0.0
1.0,2020-05-19 02:00:00,12843160,0.0
2.0,2020-05-19 02:00:00,12843533,1.0
2.0,2020-05-19 02:00:00,12843534,0.0
1.0,2020-05-19 02:00:00,12843908,0.0
1.0,2020-05-19 02:00:00,12844281,1.0
1.0,2020-05-19 02:00:00,12844655,1.0
1.0,2020-05-19 02:00:00,12845029,1.0
1.0,2020-05-19 02:00:00,12845030,0.0
1.0,2020-05-19 02:00:00,12846525,1.0
1.0,2020-05-19 02:00:00,12848022,0.0
1.0,2020-05-19 02:00:00,12848396,0.0
1.0,2020-05-19 02:00:00,12849892,0.0
4.0,2020-05-19 02:00:00,12850265,1.0
1.0,2020-05-19 02:00:00,12855501,1.0
3.0,2020-05-19 02:00:00,12856249,1.0
1.0,2020-05-19 02:00:00,12856250,0.0
1.0,2020-05-19 02:00:00,12856623,1.0
1.0,2020-05-19 02:00:00,12856624,0.0
3.0,2020-05-19 02:00:00,12856998,0.0
2.0,2020-05-19 02:00:00,12857372,0.0
12.0,2020-05-19 02:00:00,12858494,0.0
1.0,2020-05-19 02:00:00,12861486,0.0
2.0,2020-05-19 02:00:00,12862234,0.0
1.0,2020-05-19 02:00:00,12865599,1.0
2.0,2020-05-19 02:00:00,12866722,0.0
1.0,2020-05-19 02:00:00,12867470,0.0
1.0,2020-05-19 02:00:00,12868217,1.0
1.0,2020-05-19 02:00:00,12869339,1.0
1.0,2020-05-19 02:00:00,12869340,0.0
1.0,2020-05-19 02:00:00,12870461,1.0
4.0,2020-05-19 02:00:00,12871583,1.0
1.0,2020-05-19 02:00:00,12871584,0.0
1.0,2020-05-19 02:00:00,12873079,1.0
2.0,2020-05-19 02:00:00,12873080,0.0
2.0,2020-05-19 02:00:00,12873453,1.0
1.0,2020-05-20 02:00:00,12722359,1.0
2.0,2020-05-20 02:00:00,12723855,1.0
1.0,2020-05-20 02:00:00,12724229,1.0
