country,date,type,geo,population,newHospitalizations,deaths,cases,cases_national,new_cases,new_cases_national,sum_pop,cases_pop_sub,cases_pop_nat,ratio_pop_cum,ratio_cum,ratio_new,ratio_cum2,ratio_new2,rolling_average,past_average,rolling_average_new_cases,past_average_new_cases,past_average_new_cases_national,measure_H1_H2_cases,measure_H3_cases,cases_national_JHU,new_cases_national_JHU,past_average_new_cases_national_JHU,measure_H1_H2_cases_JHU,past_average_national_new_cases,policy_active,hetero,hetero_mean,differentiating,hhi_cumulative,hhi_new
France,2020-04-25,Restrictions of Mass Gatherings,FRK,8005882,127,1212,8537,86748,106,867,67012883,0.001066340972799749,0.0012944973580677017,-2.2815638526795272e-4,0.09841149075483008,0.12226066897347174,0.009684821512588006,0.014947671177840835,8474.857142857143,8183,81.28571428571429,115.14285714285714,1203.142857142857,0.001795390383581702,0.8010671495803607,160292,1656,236.57142857142858,3.5302380375341945e-4,1203.142857142857,1,0,0,1,0.19798780688846,0.196481523608833
France,2020-04-25,Wearing Masks inside public or commercial building,FRK,8005882,127,1212,8537,86748,106,867,67012883,0.001066340972799749,0.0012944973580677017,-2.2815638526795272e-4,0.09841149075483008,0.12226066897347174,0.009684821512588006,0.014947671177840835,8474.857142857143,8183,81.28571428571429,115.14285714285714,1203.142857142857,0.001795390383581702,0.8010671495803607,160292,1656,236.57142857142858,3.5302380375341945e-4,1203.142857142857,0,0,0,0,0.19798780688846,0.196481523608833
France,2020-04-25,Primary Schools (generally for children ages 10 and below),FRK,8005882,127,1212,8537,86748,106,867,67012883,0.001066340972799749,0.0012944973580677017,-2.2815638526795272e-4,0.09841149075483008,0.12226066897347174,0.009684821512588006,0.014947671177840835,8474.857142857143,8183,81.28571428571429,115.14285714285714,1203.142857142857,0.001795390383581702,0.8010671495803607,160292,1656,236.57142857142858,3.5302380375341945e-4,1203.142857142857,0,0,0,0,0.19798780688846,0.196481523608833
France,2020-04-25,Lockdown,FRK,8005882,127,1212,8537,86748,106,867,67012883,0.001066340972799749,0.0012944973580677017,-2.2815638526795272e-4,0.09841149075483008,0.12226066897347174,0.009684821512588006,0.014947671177840835,8474.857142857143,8183,81.28571428571429,115.14285714285714,1203.142857142857,0.001795390383581702,0.8010671495803607,160292,1656,236.57142857142858,3.5302380375341945e-4,1203.142857142857,1,0,0,1,0.19798780688846,0.196481523608833
France,2020-04-26,Restrictions of Mass Gatherings,FRK,8005882,55,1226,8591,87203,54,455,67012883,0.0010730860135085678,0.0013012870972884422,-2.2820108377987446e-4,0.09851725284680572,0.11868131868131868,0.00970564910848145,0.01408525540393672,8554.142857142857,8292.142857142857,79.28571428571429,109.14285714285714,1154.857142857143,0.0017233360081779243,0.7910722887038868,160847,555,79.28571428571429,1.1831413712750471e-4,1154.857142857143,1,0,0,1,0.197911934719109,0.186822847482188
France,2020-04-26,Wearing Masks inside public or commercial building,FRK,8005882,55,1226,8591,87203,54,455,67012883,0.0010730860135085678,0.0013012870972884422,-2.2820108377987446e-4,0.09851725284680572,0.11868131868131868,0.00970564910848145,0.01408525540393672,8554.142857142857,8292.142857142857,79.28571428571429,109.14285714285714,1154.857142857143,0.0017233360081779243,0.7910722887038868,160847,555,79.28571428571429,1.1831413712750471e-4,1154.857142857143,0,0,0,0,0.197911934719109,0.186822847482188
France,2020-04-26,Primary Schools (generally for children ages 10 and below),FRK,8005882,55,1226,8591,87203,54,455,67012883,0.0010730860135085678,0.0013012870972884422,-2.2820108377987446e-4,0.09851725284680572,0.11868131868131868,0.00970564910848145,0.01408525540393672,8554.142857142857,8292.142857142857,79.28571428571429,109.14285714285714,1154.857142857143,0.0017233360081779243,0.7910722887038868,160847,555,79.28571428571429,1.1831413712750471e-4,1154.857142857143,0,0,0,0,0.197911934719109,0.186822847482188
France,2020-04-26,Lockdown,FRK,8005882,55,1226,8591,87203,54,455,67012883,0.0010730860135085678,0.0013012870972884422,-2.2820108377987446e-4,0.09851725284680572,0.11868131868131868,0.00970564910848145,0.01408525540393672,8554.142857142857,8292.142857142857,79.28571428571429,109.14285714285714,1154.857142857143,0.0017233360081779243,0.7910722887038868,160847,555,79.28571428571429,1.1831413712750471e-4,1154.857142857143,1,0,0,1,0.197911934719109,0.186822847482188
France,2020-04-27,Wearing Masks inside public or commercial building,FRK,8005882,82,1255,8612,87978,21,775,67012883,0.0010757090848953308,0.001312852037719374,-2.3714295282404327e-4,0.09788810839073404,0.027096774193548386,0.009582081764316097,7.342351716961498e-4,8631.857142857143,8393.57142857143,77.71428571428571,101.42857142857143,1086.857142857143,0.0016218629824613618,0.7811545423280635,164589,3742,534.5714285714286,7.977144164524731e-4,1086.857142857143,0,0,0,0,0.19782522798752,0.198378355879292
France,2020-04-27,Restrictions of Mass Gatherings,FRK,8005882,82,1255,8612,87978,21,775,67012883,0.0010757090848953308,0.001312852037719374,-2.3714295282404327e-4,0.09788810839073404,0.027096774193548386,0.009582081764316097,7.342351716961498e-4,8631.857142857143,8393.57142857143,77.71428571428571,101.42857142857143,1086.857142857143,0.0016218629824613618,0.7811545423280635,164589,3742,534.5714285714286,7.977144164524731e-4,1086.857142857143,1,0,0,1,0.19782522798752,0.198378355879292
France,2020-04-27,Primary Schools (generally for children ages 10 and below),FRK,8005882,82,1255,8612,87978,21,775,67012883,0.0010757090848953308,0.001312852037719374,-2.3714295282404327e-4,0.09788810839073404,0.027096774193548386,0.009582081764316097,7.342351716961498e-4,8631.857142857143,8393.57142857143,77.71428571428571,101.42857142857143,1086.857142857143,0.0016218629824613618,0.7811545423280635,164589,3742,534.5714285714286,7.977144164524731e-4,1086.857142857143,0,0,0,0,0.19782522798752,0.198378355879292
France,2020-04-27,Lockdown,FRK,8005882,82,1255,8612,87978,21,775,67012883,0.0010757090848953308,0.001312852037719374,-2.3714295282404327e-4,0.09788810839073404,0.027096774193548386,0.009582081764316097,7.342351716961498e-4,8631.857142857143,8393.57142857143,77.71428571428571,101.42857142857143,1086.857142857143,0.0016218629824613618,0.7811545423280635,164589,3742,534.5714285714286,7.977144164524731e-4,1086.857142857143,1,0,0,1,0.19782522798752,0.198378355879292
France,2020-04-28,Restrictions of Mass Gatherings,FRK,8005882,154,1275,8633,88605,21,627,67012883,0.0010783321562820936,0.0013222084475905925,-2.4387629130849888e-4,0.09743242480672648,0.03349282296650718,0.00949307740371841,0.0011217691902657906,8705.285714285714,8474.857142857143,73.42857142857143,81.28571428571429,936,0.0013967463539809202,0.7269214686237414,167605,3016,430.85714285714283,6.429467343721697e-4,936,1,0,0,1,0.198067958542086,0.246491609624322
France,2020-04-28,Wearing Masks inside public or commercial building,FRK,8005882,154,1275,8633,88605,21,627,67012883,0.0010783321562820936,0.0013222084475905925,-2.4387629130849888e-4,0.09743242480672648,0.03349282296650718,0.00949307740371841,0.0011217691902657906,8705.285714285714,8474.857142857143,73.42857142857143,81.28571428571429,936,0.0013967463539809202,0.7269214686237414,167605,3016,430.85714285714283,6.429467343721697e-4,936,0,0,0,0,0.198067958542086,0.246491609624322
France,2020-04-28,Lockdown,FRK,8005882,154,1275,8633,88605,21,627,67012883,0.0010783321562820936,0.0013222084475905925,-2.4387629130849888e-4,0.09743242480672648,0.03349282296650718,0.00949307740371841,0.0011217691902657906,8705.285714285714,8474.857142857143,73.42857142857143,81.28571428571429,936,0.0013967463539809202,0.7269214686237414,167605,3016,430.85714285714283,6.429467343721697e-4,936,1,0,0,1,0.198067958542086,0.246491609624322
France,2020-04-28,Primary Schools (generally for children ages 10 and below),FRK,8005882,154,1275,8633,88605,21,627,67012883,0.0010783321562820936,0.0013222084475905925,-2.4387629130849888e-4,0.09743242480672648,0.03349282296650718,0.00949307740371841,0.0011217691902657906,8705.285714285714,8474.857142857143,73.42857142857143,81.28571428571429,936,0.0013967463539809202,0.7269214686237414,167605,3016,430.85714285714283,6.429467343721697e-4,936,0,0,0,0,0.198067958542086,0.246491609624322
France,2020-04-29,Restrictions of Mass Gatherings,FRK,8005882,80,1311,8757,89998,124,1393,67012883,0.001093820768280122,0.001342995495358706,-2.49174727078584e-4,0.09730216227027268,0.0890165111270639,0.009467710782470476,0.00792393925323469,8769,8554.142857142857,63.714285714285715,79.28571428571429,927.8571428571429,0.0013845951723299875,0.7152583646592089,165093,-2512,-358.85714285714283,-5.35504707142868e-4,927.8571428571429,1,0,0,1,0.198175175095103,0.207565877794263
France,2020-04-29,Wearing Masks inside public or commercial building,FRK,8005882,80,1311,8757,89998,124,1393,67012883,0.001093820768280122,0.001342995495358706,-2.49174727078584e-4,0.09730216227027268,0.0890165111270639,0.009467710782470476,0.00792393925323469,8769,8554.142857142857,63.714285714285715,79.28571428571429,927.8571428571429,0.0013845951723299875,0.7152583646592089,165093,-2512,-358.85714285714283,-5.35504707142868e-4,927.8571428571429,0,0,0,0,0.198175175095103,0.207565877794263
France,2020-04-29,Primary Schools (generally for children ages 10 and below),FRK,8005882,80,1311,8757,89998,124,1393,67012883,0.001093820768280122,0.001342995495358706,-2.49174727078584e-4,0.09730216227027268,0.0890165111270639,0.009467710782470476,0.00792393925323469,8769,8554.142857142857,63.714285714285715,79.28571428571429,927.8571428571429,0.0013845951723299875,0.7152583646592089,165093,-2512,-358.85714285714283,-5.35504707142868e-4,927.8571428571429,0,0,0,0,0.198175175095103,0.207565877794263
France,2020-04-29,Lockdown,FRK,8005882,80,1311,8757,89998,124,1393,67012883,0.001093820768280122,0.001342995495358706,-2.49174727078584e-4,0.09730216227027268,0.0890165111270639,0.009467710782470476,0.00792393925323469,8769,8554.142857142857,63.714285714285715,79.28571428571429,927.8571428571429,0.0013845951723299875,0.7152583646592089,165093,-2512,-358.85714285714283,-5.35504707142868e-4,927.8571428571429,1,0,0,1,0.198175175095103,0.207565877794263
France,2020-04-30,Restrictions of Mass Gatherings,FRK,8005882,120,1331,8862,90894,105,896,67012883,0.0011069361252139364,0.0013563660587472411,-2.494299335333047e-4,0.09749818469865998,0.1171875,0.009505896019534015,0.01373291015625,8828.57142857143,8631.857142857143,59.57142857142857,77.71428571428571,880.4285714285714,0.0013138198686789397,0.7388492718630622,165764,671,95.85714285714286,1.4304285768028047e-4,880.4285714285714,1,0,0,1,0.198010349089525,0.185454699457908
France,2020-04-30,Wearing Masks inside public or commercial building,FRK,8005882,120,1331,8862,90894,105,896,67012883,0.0011069361252139364,0.0013563660587472411,-2.494299335333047e-4,0.09749818469865998,0.1171875,0.009505896019534015,0.01373291015625,8828.57142857143,8631.857142857143,59.57142857142857,77.71428571428571,880.4285714285714,0.0013138198686789397,0.7388492718630622,165764,671,95.85714285714286,1.4304285768028047e-4,880.4285714285714,0,0,0,0,0.198010349089525,0.185454699457908
France,2020-04-30,Primary Schools (generally for children ages 10 and below),FRK,8005882,120,1331,8862,90894,105,896,67012883,0.0011069361252139364,0.0013563660587472411,-2.494299335333047e-4,0.09749818469865998,0.1171875,0.009505896019534015,0.01373291015625,8828.57142857143,8631.857142857143,59.57142857142857,77.71428571428571,880.4285714285714,0.0013138198686789397,0.7388492718630622,165764,671,95.85714285714286,1.4304285768028047e-4,880.4285714285714,0,0,0,0,0.198010349089525,0.185454699457908
France,2020-04-30,Lockdown,FRK,8005882,120,1331,8862,90894,105,896,67012883,0.0011069361252139364,0.0013563660587472411,-2.494299335333047e-4,0.09749818469865998,0.1171875,0.009505896019534015,0.01373291015625,8828.57142857143,8631.857142857143,59.57142857142857,77.71428571428571,880.4285714285714,0.0013138198686789397,0.7388492718630622,165764,671,95.85714285714286,1.4304285768028047e-4,880.4285714285714,1,0,0,1,0.198010349089525,0.185454699457908
France,2020-05-01,Wearing Masks inside public or commercial building,FRK,8005882,92,1346,8945,91410,83,516,67012883,0.0011173035025997136,0.0013640660706986745,-2.4676256809896087e-4,0.09785581446231266,0.16085271317829458,0.00957576042408256,0.025873595336818704,8889.857142857143,8705.285714285714,61.285714285714285,73.42857142857143,789.8571428571429,0.0011786646201404928,0.7781541657759471,165764,0,0,0,789.8571428571429,0,0,0,0,0.197869978296841,0.185460609338381
France,2020-05-01,Lockdown,FRK,8005882,92,1346,8945,91410,83,516,67012883,0.0011173035025997136,0.0013640660706986745,-2.4676256809896087e-4,0.09785581446231266,0.16085271317829458,0.00957576042408256,0.025873595336818704,8889.857142857143,8705.285714285714,61.285714285714285,73.42857142857143,789.8571428571429,0.0011786646201404928,0.7781541657759471,165764,0,0,0,789.8571428571429,1,0,0,1,0.197869978296841,0.185460609338381
France,2020-05-01,Primary Schools (generally for children ages 10 and below),FRK,8005882,92,1346,8945,91410,83,516,67012883,0.0011173035025997136,0.0013640660706986745,-2.4676256809896087e-4,0.09785581446231266,0.16085271317829458,0.00957576042408256,0.025873595336818704,8889.857142857143,8705.285714285714,61.285714285714285,73.42857142857143,789.8571428571429,0.0011786646201404928,0.7781541657759471,165764,0,0,0,789.8571428571429,0,0,0,0,0.197869978296841,0.185460609338381
France,2020-05-01,Restrictions of Mass Gatherings,FRK,8005882,92,1346,8945,91410,83,516,67012883,0.0011173035025997136,0.0013640660706986745,-2.4676256809896087e-4,0.09785581446231266,0.16085271317829458,0.00957576042408256,0.025873595336818704,8889.857142857143,8705.285714285714,61.285714285714285,73.42857142857143,789.8571428571429,0.0011786646201404928,0.7781541657759471,165764,0,0,0,789.8571428571429,1,0,0,1,0.197869978296841,0.185460609338381
France,2020-05-02,Lockdown,FRK,8005882,43,1355,8983,91795,38,385,67012883,0.0011220500127281415,0.0013698112346546857,-2.477612219265442e-4,0.09785936053161937,0.0987012987012987,0.009576454443657461,0.00974194636532299,8962.857142857143,8769,73,63.714285714285715,721,0.0010759125226712004,0.7396915741556775,166976,1212,173.14285714285714,2.583724940514157e-4,721,1,0,0,1,0.19776793268235,0.18749198853095
France,2020-05-02,Primary Schools (generally for children ages 10 and below),FRK,8005882,43,1355,8983,91795,38,385,67012883,0.0011220500127281415,0.0013698112346546857,-2.477612219265442e-4,0.09785936053161937,0.0987012987012987,0.009576454443657461,0.00974194636532299,8962.857142857143,8769,73,63.714285714285715,721,0.0010759125226712004,0.7396915741556775,166976,1212,173.14285714285714,2.583724940514157e-4,721,0,0,0,0,0.19776793268235,0.18749198853095
France,2020-05-02,Restrictions of Mass Gatherings,FRK,8005882,43,1355,8983,91795,38,385,67012883,0.0011220500127281415,0.0013698112346546857,-2.477612219265442e-4,0.09785936053161937,0.0987012987012987,0.009576454443657461,0.00974194636532299,8962.857142857143,8769,73,63.714285714285715,721,0.0010759125226712004,0.7396915741556775,166976,1212,173.14285714285714,2.583724940514157e-4,721,1,0,0,1,0.19776793268235,0.18749198853095
France,2020-05-02,Wearing Masks inside public or commercial building,FRK,8005882,43,1355,8983,91795,38,385,67012883,0.0011220500127281415,0.0013698112346546857,-2.477612219265442e-4,0.09785936053161937,0.0987012987012987,0.009576454443657461,0.00974194636532299,8962.857142857143,8769,73,63.714285714285715,721,0.0010759125226712004,0.7396915741556775,166976,1212,173.14285714285714,2.583724940514157e-4,721,0,0,0,0,0.19776793268235,0.18749198853095
France,2020-05-03,Lockdown,FRK,8005882,31,1364,9008,92079,25,284,67012883,0.0011251727167600023,0.0013740492257287304,-2.4887650896872815e-4,0.09782903810858068,0.0880281690140845,0.009570520697250132,0.007748958539972227,9025.57142857143,8828.57142857143,62.714285714285715,59.57142857142857,696.5714285714286,0.0010394589777184017,0.7158490875398055,167272,296,42.285714285714285,6.310087313466917e-5,696.5714285714286,1,0,0,1,0.197641705539508,0.172981551279508
France,2020-05-03,Primary Schools (generally for children ages 10 and below),FRK,8005882,31,1364,9008,92079,25,284,67012883,0.0011251727167600023,0.0013740492257287304,-2.4887650896872815e-4,0.09782903810858068,0.0880281690140845,0.009570520697250132,0.007748958539972227,9025.57142857143,8828.57142857143,62.714285714285715,59.57142857142857,696.5714285714286,0.0010394589777184017,0.7158490875398055,167272,296,42.285714285714285,6.310087313466917e-5,696.5714285714286,0,0,0,0,0.197641705539508,0.172981551279508
France,2020-05-03,Restrictions of Mass Gatherings,FRK,8005882,31,1364,9008,92079,25,284,67012883,0.0011251727167600023,0.0013740492257287304,-2.4887650896872815e-4,0.09782903810858068,0.0880281690140845,0.009570520697250132,0.007748958539972227,9025.57142857143,8828.57142857143,62.714285714285715,59.57142857142857,696.5714285714286,0.0010394589777184017,0.7158490875398055,167272,296,42.285714285714285,6.310087313466917e-5,696.5714285714286,1,0,0,1,0.197641705539508,0.172981551279508
France,2020-05-03,Wearing Masks inside public or commercial building,FRK,8005882,31,1364,9008,92079,25,284,67012883,0.0011251727167600023,0.0013740492257287304,-2.4887650896872815e-4,0.09782903810858068,0.0880281690140845,0.009570520697250132,0.007748958539972227,9025.57142857143,8828.57142857143,62.714285714285715,59.57142857142857,696.5714285714286,0.0010394589777184017,0.7158490875398055,167272,296,42.285714285714285,6.310087313466917e-5,696.5714285714286,0,0,0,0,0.197641705539508,0.172981551279508
France,2020-05-04,Primary Schools (generally for children ages 10 and below),FRK,8005882,50,1386,9041,92642,33,563,67012883,0.0011292946860820582,0.0013824505953579105,-2.5315590927585223e-4,0.0975907255888258,0.0586145648312611,0.009523949720953499,0.003435667210358111,9083,8889.857142857143,57.42857142857143,61.285714285714285,666.2857142857143,9.942651091219496e-4,0.7699240186129562,167886,614,87.71428571428571,1.3089167602934755e-4,666.2857142857143,0,0,0,0,0.197531528615635,0.186658632232174
France,2020-05-04,Lockdown,FRK,8005882,50,1386,9041,92642,33,563,67012883,0.0011292946860820582,0.0013824505953579105,-2.5315590927585223e-4,0.0975907255888258,0.0586145648312611,0.009523949720953499,0.003435667210358111,9083,8889.857142857143,57.42857142857143,61.285714285714285,666.2857142857143,9.942651091219496e-4,0.7699240186129562,167886,614,87.71428571428571,1.3089167602934755e-4,666.2857142857143,1,0,0,1,0.197531528615635,0.186658632232174
France,2020-05-04,Restrictions of Mass Gatherings,FRK,8005882,50,1386,9041,92642,33,563,67012883,0.0011292946860820582,0.0013824505953579105,-2.5315590927585223e-4,0.0975907255888258,0.0586145648312611,0.009523949720953499,0.003435667210358111,9083,8889.857142857143,57.42857142857143,61.285714285714285,666.2857142857143,9.942651091219496e-4,0.7699240186129562,167886,614,87.71428571428571,1.3089167602934755e-4,666.2857142857143,1,0,0,1,0.197531528615635,0.186658632232174
France,2020-05-04,Wearing Masks inside public or commercial building,FRK,8005882,50,1386,9041,92642,33,563,67012883,0.0011292946860820582,0.0013824505953579105,-2.5315590927585223e-4,0.0975907255888258,0.0586145648312611,0.009523949720953499,0.003435667210358111,9083,8889.857142857143,57.42857142857143,61.285714285714285,666.2857142857143,9.942651091219496e-4,0.7699240186129562,167886,614,87.71428571428571,1.3089167602934755e-4,666.2857142857143,0,0,0,0,0.197531528615635,0.186658632232174
France,2020-05-05,Lockdown,FRK,8005882,120,1419,9144,93471,103,829,67012883,0.0011421602266933238,0.001394821350993062,-2.526611242997382e-4,0.09782713354944314,0.12424607961399277,0.009570148058500583,0.015437088299446629,9130.42857142857,8962.857142857143,47.42857142857143,73,695.1428571428571,0.001037327191463852,0.8790182931737625,168935,1049,149.85714285714286,2.2362437810225663e-4,695.1428571428571,1,0,0,1,0.197425695960901,0.193869399526513
France,2020-05-05,Primary Schools (generally for children ages 10 and below),FRK,8005882,120,1419,9144,93471,103,829,67012883,0.0011421602266933238,0.001394821350993062,-2.526611242997382e-4,0.09782713354944314,0.12424607961399277,0.009570148058500583,0.015437088299446629,9130.42857142857,8962.857142857143,47.42857142857143,73,695.1428571428571,0.001037327191463852,0.8790182931737625,168935,1049,149.85714285714286,2.2362437810225663e-4,695.1428571428571,0,0,0,0,0.197425695960901,0.193869399526513
France,2020-05-05,Wearing Masks inside public or commercial building,FRK,8005882,120,1419,9144,93471,103,829,67012883,0.0011421602266933238,0.001394821350993062,-2.526611242997382e-4,0.09782713354944314,0.12424607961399277,0.009570148058500583,0.015437088299446629,9130.42857142857,8962.857142857143,47.42857142857143,73,695.1428571428571,0.001037327191463852,0.8790182931737625,168935,1049,149.85714285714286,2.2362437810225663e-4,695.1428571428571,0,0,0,0,0.197425695960901,0.193869399526513
France,2020-05-05,Restrictions of Mass Gatherings,FRK,8005882,120,1419,9144,93471,103,829,67012883,0.0011421602266933238,0.001394821350993062,-2.526611242997382e-4,0.09782713354944314,0.12424607961399277,0.009570148058500583,0.015437088299446629,9130.42857142857,8962.857142857143,47.42857142857143,73,695.1428571428571,0.001037327191463852,0.8790182931737625,168935,1049,149.85714285714286,2.2362437810225663e-4,695.1428571428571,1,0,0,1,0.197425695960901,0.193869399526513
France,2020-05-06,Lockdown,FRK,8005882,69,1437,9196,94094,52,623,67012883,0.0011486554510795938,0.001404118070849153,-2.5546261976955916e-4,0.09773205517886369,0.08346709470304976,0.009551554609484456,0.006966755898167878,9174.714285714286,9025.57142857143,44.285714285714285,62.714285714285715,585.1428571428571,8.731796498635301e-4,0.8971265094685325,172465,3530,504.2857142857143,7.525205478560209e-4,585.1428571428571,1,0,0,1,0.197670330387771,0.263167658175504
