record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,city,type,type_sub_cat,type_text,type_quarantine_days,type_mass_gathering,type_who_gen,source_corr_type,school_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date,country_overwrite,missingDum,orphanDum,gov
R_1pKKcZGeHLfXd1fCw,6730142,new_entry,correction,NA,NA,Italy is enforcing a nationwide school closure after March 4.,2020-03-03,2020-03-04,2020-07-22,Italy,ITA,IT,National,0,NA,NA,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),NA,NA,NA,NA,Use the old source,NA,Italy,NA,NA,NA,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),National Government,53.13649162625078,51.67314194360269,50.0298573828448,180,https://www.repubblica.it/politica/2020/03/04/news/coronavirus_governo_chiuse_le_scuole_in_tutta_italia_-250209485/,2020-08-10,2020-08-10T07:43:29Z,0,0,0,Italy
R_20UQYKLKp1P3hVXEt,6739782,new_entry,correction,NA,NA,"The Health Minister of Mecklenburg-Vorpommern announced on April 28th patients must now wear a protective mask in medical practices, including doctor's offices, psychotherapy practices and other health professions.",2020-04-28,2020-04-28,2020-07-22,Germany,DEU,DE,Provincial,0,Mecklenburg-Vorpommern,NA,Social Distancing,Wearing Masks inside public or commercial building,NA,NA,NA,No special population targeted,Use the old source,NA,Germany,NA,NA,Mecklenburg-Vorpommern,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),Ministry/Department of Health,56.40824815163276,53.31240470189448,49.7991309709459,112,https://www.regierung-mv.de/Aktuell/?id=159730&processor=processor.sa.pressemitteilung,2020-06-29,2020-06-29T00:18:00Z,0,0,0,Mecklenburg-Vorpommern
R_31jbhDR4XGxmUtXCw,685866,new_entry,original,NA,NA,"The Italian region of Abruzzo, following national law, is enforcing from March 5th the full closure of all schools (primary, secondary and tertiary) in its territory.",2020-03-04,2020-03-05,2020-07-22,Italy,ITA,IT,Provincial,1,Abruzzo,NA,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),NA,NA,NA,No special population targeted,NA,Primary Schools closed/locked down,Italy,NA,NA,Abruzzo,NA,NA,All Residents (Citizen Residents +Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),"Provincial/State Government,Municipal Government",52.760463578583554,51.74270477670347,50.65524838596402,180,http://www.governo.it/it/articolo/coronavirus-firmato-il-dpcm-4-marzo-2020/14241,2020-08-24,2020-08-24T17:10:12Z,0,0,0,Abruzzo
R_1kUlJvbpzruBu7uNA,6901876,new_entry,original,NA,NA,Berlin (Germany) prohibits all events with more tha 1000 participants on March 11.,2020-03-11,2020-03-11,2020-03-17,Germany,DEU,DE,Provincial,1,Berlin,NA,Restrictions of Mass Gatherings,All/Unspecified mass gatherings,NA,NA,1000,No special population targeted,NA,NA,Germany,NA,NA,Berlin,NA,NA,All Residents (Citizen Residents +Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,53.97973988198802,52.23397406631307,50.821494272978896,174,https://www.tagesspiegel.de/berlin/kampf-gegen-das-coronavirus-amtsaerzte-fordern-sogar-absage-aller-veranstaltungen-in-berlin/25632006.html,2020-08-23,2020-08-23T13:49:08Z,0,0,0,Berlin
R_1Pe1wlpB8X8KR9KEt,6947301,new_entry,original,NA,NA,"On the 20th of April, the government of Rheinland-Pfalz announced that sporting activities practiced individually, in a pair or with persons of the same household is allowed in the open and in sport facilities.",2020-04-17,2020-04-20,2020-07-22,Germany,DEU,DE,Provincial,1,Rheinland-Pfalz,NA,Social Distancing,Wearing Masks inside public or commercial building,NA,NA,NA,No special population targeted,NA,NA,Germany,NA,NA,Rheinland-Pfalz,NA,NA,All Residents (Citizen Residents +Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,55.38151173259997,53.29782067975011,51.56702640502544,111,https://corona.rlp.de/de/aktuelles/detail/news/News/detail/neue-landesverordnung-regelt-lockerungen-bei-weiter-hohem-infektionsschutz/,2020-07-05,2020-07-05T18:42:58Z,0,0,0,Rheinland-Pfalz
R_1eK7WcCOrjtBe1cAn,7343179,new_entry,original,NA,NA,"As of March 11, 2020, the health ministry of Lower Saxony (Germany) announced the cancellation of events with more than 1,000 participants.",2020-03-11,2020-03-11,2020-10-31,Germany,DEU,DE,Provincial,1,Lower Saxony,NA,Restrictions of Mass Gatherings,All/Unspecified mass gatherings,NA,NA,1000,No special population targeted,NA,NA,Germany,NA,NA,Lower Saxony,NA,NA,All Residents (Citizen Residents +Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,53.97973988198802,52.23397406631307,50.821494272978896,174,https://www.ms.niedersachsen.de/startseite/service_kontakt/presseinformationen/absage-von-veranstaltungen-mit-mehr-als-1-000-teilnehmern-betretungsverbote-fur-ruckkehrer-aus-risikogebieten-186020.html,2020-07-12,2020-07-12T14:24:38Z,0,0,0,Lower Saxony
R_bKQpFRDCBjaO2uREt,767492,new_entry,original,NA,NA,"On July 3, 2020 in Swiss canton Vaud the Councilor of State announced that wearing a mask will be mandatory in shops welcoming more than 10 customers from Wednesday July 8.",2020-07-03,2020-07-08,2020-07-22,Switzerland,CHE,CH,Provincial,1,Vaud,NA,Social Distancing,Wearing Masks inside public or commercial building,NA,NA,NA,No special population targeted,NA,NA,Switzerland,NA,NA,Vaud,NA,NA,All Residents (Citizen Residents +Foreign Residents),NA,NA,"Mandatory (Unspecified/Implied),Mandatory with Exceptions (Please list exceptions in the text entry)","Ministry/Department of Health,Provincial/State Government,Municipal Government,Police",NA,NA,NA,NA,https://www.vd.ch/toutes-les-actualites/communiques-de-presse/detail/communique/point-de-presse-covid-19-du-conseil-detat-3-juillet-2020-1593783706/,2020-08-14,2020-08-14T13:47:52Z,0,0,0,Vaud
R_5b9NRy9iuug036NAg,7752252,new_entry,original,NA,NA,"As of July 6, 2020 Lower Saxony (Germany) allows cultural and other outdoor and inside events with less than 500 persons and exclusively as a seating event and with restrictions (distance, Access management, Contact data acquisition, MNB in interior). The further steps are: beginning of August maximum 750 persons, and from September maximum 1.000 are allowed).",2020-07-06,2020-07-06,2020-07-22,Germany,DEU,DE,Provincial,1,Lower Saxony,NA,Restrictions of Mass Gatherings,All/Unspecified mass gatherings,NA,NA,500,No special population targeted,NA,NA,Germany,NA,NA,Lower Saxony,NA,NA,All Residents (Citizen Residents +Foreign Residents),NA,NA,Mandatory with Fines,Provincial/State Government,NA,NA,NA,NA,https://www.welt.de/regionales/niedersachsen/article210846795/Niedersachsen-Veranstaltungen-mit-500-Teilnehmern-erlauben.html,2020-07-14,2020-07-14T13:27:59Z,0,0,0,Lower Saxony
R_2thyfnWeZ3Jlc6UEs,8434835,new_entry,correction,NA,NA,"As of May 11, 2020, in France ""it will be compulsory to wear masks on all public transport, in taxis and hired cars such as Uber, and on school buses.""",2020-04-29,2020-05-11,2020-07-22,France,FRA,FR,National,1,NA,NA,Social Distancing,Other Mask Wearing Policy,NA,NA,NA,NA,Use the old source,NA,France,NA,NA,NA,NA,NA,All Residents (Citizen Residents +Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Provincial/State Government,Municipal Government,Police",NA,NA,NA,NA,https://www.france24.com/en/20200429-key-points-of-france-s-strategy-for-lifting-its-nationwide-covid-19-lockdown,2020-07-30,2020-07-30T23:17:49Z,0,0,0,France
R_2thyfnWeZ3Jlc6UEt,8434835,new_entry,correction,NA,NA,"As of May 11, 2020, in France ""it will be compulsory to wear masks on all public transport, in taxis and hired cars such as Uber, and on school buses.""",2020-04-29,2020-05-11,2020-07-22,France,FRA,FR,National,1,NA,NA,Social Distancing,Other Mask Wearing Policy,NA,NA,NA,NA,Use the old source,NA,France,NA,NA,NA,NA,NA,All Residents (Citizen Residents +Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Provincial/State Government,Municipal Government,Police",NA,NA,NA,NA,https://www.france24.com/en/20200429-key-points-of-france-s-strategy-for-lifting-its-nationwide-covid-19-lockdown,2020-07-30,2020-07-30T23:17:49Z,0,0,0,France
R_24ksq1EMb5MwsjuEt,8491763,new_entry,correction,NA,NA,In Germany in the State of Bavaria it is compulsory to wear a face mask when in shops or on public transport after April 27.,2020-04-20,2020-04-27,2020-07-22,Germany,DEU,DE,Provincial,1,Bavaria,NA,Social Distancing,Wearing Masks inside public or commercial building,NA,NA,NA,NA,Use the old source,NA,Germany,NA,NA,NA,NA,NA,All Residents (Citizen Residents +Foreign Residents),NA,NA,NA,NA,56.047390066701645,53.26555289143866,49.994148694718675,106,https://www.verkuendung-bayern.de/baymbl/2020-210/,2020-08-14,2020-08-14T07:09:59Z,0,0,0,NA
R_24ksq1EMb5MwsjuCi,8491763,new_entry,correction,NA,NA,In Germany in the State of Bavaria it is compulsory to wear a face mask when in shops or on public transport after April 27.,2020-04-20,2020-04-27,2020-07-22,Germany,DEU,DE,Provincial,1,Bavaria,NA,Social Distancing,Other Mask Wearing Policy,NA,NA,NA,NA,Use the old source,NA,Germany,NA,NA,NA,NA,NA,All Residents (Citizen Residents +Foreign Residents),NA,NA,NA,NA,56.047390066701645,53.26555289143866,49.994148694718675,106,https://www.verkuendung-bayern.de/baymbl/2020-210/,2020-08-14,2020-08-14T07:09:59Z,0,0,0,NA
R_ebQe3zPcf3CSKM9Cw,8699666,new_entry,original,NA,NA,"As of March 16, 2020, Lower Saxony (Germany) orders schools, day care centres, universities to close.",2020-03-16,2020-03-16,2020-07-22,Germany,DEU,DE,Provincial,1,Lower Saxony,NA,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),NA,NA,NA,No special population targeted,NA,Primary Schools closed/locked down,Germany,NA,NA,Lower Saxony,NA,NA,All Residents (Citizen Residents +Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,53.46084262438372,52.573227597628616,51.68922999787384,150,https://www.ms.niedersachsen.de/startseite/service_kontakt/presseinformationen/massnahmen-im-kampf-gegen-covid-19-186140.html,2020-07-12,2020-07-12T14:56:10Z,0,0,0,Lower Saxony
R_vMkd6I4nChGas3nNA,8908778,new_entry,original,NA,NA,"On February 28, 2020 Swiss Canton Ticino is requiring a notification for events with less than 1000 participants and international participation
( in addition to the federal ban on events with more than 1000 participants). All carnival activities are forbidden.",2020-02-28,2020-02-29,2020-09-07,Switzerland,CHE,CH,Provincial,1,Ticino,NA,Restrictions of Mass Gatherings,All/Unspecified mass gatherings,NA,NA,NA,NA,NA,NA,Switzerland,NA,NA,Ticino,NA,NA,All Residents (Citizen Residents +Foreign Residents),NA,NA,Mandatory with Fines,Provincial/State Government,51.37793378472328,49.80709147724248,47.63085160066539,129,https://www4.ti.ch/area-media/comunicati/dettaglio-comunicato/?NEWS_ID=187349&tx_tichareamedia_comunicazioni%5Baction%5D=show&tx_tichareamedia_comunicazioni%5Bcontroller%5D=Comunicazioni&cHash=1a8ccce99d99197abcd7a3f14c4b610b,2020-04-08,2020-04-08T16:39:10Z,0,0,0,Ticino
R_e4mnXh4FEiywibvCi,8947769,new_entry,original,NA,NA,"Switzerland, Geneva--The Council of the State of Geneva announced July 3 in order to aid in compliance of the federal mask mandate of wearing masks on public transport, Geneva is providing masks to citizens for .50 cents for purchase at Geneva Public Transport points of sale and at post offices.",2020-07-03,2020-07-06,2020-07-22,Switzerland,CHE,CH,Provincial,1,Geneva,NA,Social Distancing,Other Mask Wearing Policy,NA,NA,NA,No special population targeted,NA,NA,Switzerland,NA,NA,Geneva,NA,NA,All Residents (Citizen Residents +Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),Other (Please specify in the text box),NA,NA,NA,NA,https://www.ge.ch/document/covid-19-masques-50-centimes-mis-disposition-population-genevoise,2020-08-12,2020-08-12T17:51:50Z,0,0,0,Geneva
R_3G1lfeU9WHBEjQnEt,9227362,new_entry,original,NA,NA,"On April 15, 2020, the government of Saxony-Anhalt Germany implemented a rule that stated that one customer is allowed on ten square meters of retail space.",2020-04-15,2020-04-20,2020-07-22,Germany,DEU,DE,Provincial,1,Saxony-Anhalt,NA,Social Distancing,Wearing Masks inside public or commercial building,NA,NA,NA,No special population targeted,NA,NA,Germany,NA,NA,Saxony-Anhalt,NA,NA,All Residents (Citizen Residents +Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,55.38151173259997,53.29782067975011,51.56702640502544,111,https://www.mittelstandsbund.de/themen/allgemein/wer-darf-in-sachsen-anhalt-oeffnen-und-wie/,2020-07-29,2020-07-29T01:51:53Z,0,0,0,Saxony-Anhalt
R_1DZSJKOpfDzPcGSNA,9664505,new_entry,original,NA,NA,"On March 4th, the Canton of Luzern, Switzerland declares that all events with less than 1000 participants have to be recorded via an online form",2020-03-04,2020-03-04,2020-07-22,Switzerland,CHE,CH,Provincial,1,Lucerne,NA,Restrictions of Mass Gatherings,All/Unspecified mass gatherings,NA,NA,1000,NA,NA,NA,Switzerland,NA,NA,Lucerne,NA,NA,All Residents (Citizen Residents +Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,52.76118198286945,50.78621908046577,48.487020973313285,158,https://www.luzernerzeitung.ch/zentralschweiz/luzern/im-kanton-luzern-muessen-per-sofort-alle-veranstaltungen-ueber-ein-online-formular-erfasst-werden-ld.1200732,2020-04-27,2020-04-27T10:55:49Z,0,0,0,Lucerne
R_3Pvs2LizxDx0HpyCw,9846660,new_entry,correction,NA,NA,"Italy is enforcing a Closure of Schools in the regions Lombardy, Liguria, Piedmont, Emilia-Romagna, Friuli Venezia Giulia and Trento",2020-02-23,2020-02-23,2020-07-22,Italy,ITA,IT,Provincial,0,NA,NA,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),NA,NA,NA,NA,Use the old source,NA,Italy,NA,NA,NA,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,52.714739350019116,50.65690711690576,48.58057844314818,175,https://advance.lexis.com/document/?pdmfid=1516831&crid=5db298f8-d0be-447d-a45e-ba686695d209&pddocfullpath=%2Fshared%2Fdocument%2Fnews%2Furn%3AcontentItem%3A5Y8K-Y231-JC65-50D8-00000-00&pdcontentcomponentid=304478&pdteaserkey=sr8&pditab=allpods&ecomp=pp79k&earg=sr8&prid=33827f38-58a9-437c-9e6a-18cd88f87724,2020-08-10,2020-08-10T09:25:39Z,0,0,0,NA
R_2f38zQam8T55Nu4NA,9861723,new_entry,correction,NA,NA,"In Italy, the region of Sicily makes wearing masks in public transport obligatory starting April 24.",2020-04-24,2020-04-24,2020-08-13,Italy,ITA,IT,Provincial,1,Sicily,NA,Social Distancing,Other Mask Wearing Policy,Wearing masks in transport,NA,NA,NA,Use the old source,NA,Italy,A geographical or administrative unit within a country,NA,Sicily,NA,NA,All Residents (Citizen Residents +Foreign Residents),NA,All kinds of transport,Mandatory (Unspecified/Implied),Provincial/State Government,58.22550239856024,53.56785588578205,50.04414075133104,122,https://gds.it/articoli/cronaca/2020/04/24/trasporti-cosa-cambia-nella-fase-2-le-nuove-regole-per-luso-dei-mezzi-pubblici-7b7b2ac9-033c-48d2-8fc8-2dc393bfc142/,2020-08-18,2020-08-18T10:50:26Z,0,0,0,Sicily
R_1ml1q75EQ1fAXAJEt,9979130,new_entry,correction,NA,NA,"Brandenburg (Germany) makes masks mandatory for people over the age of 6 in public transport, wholesale and retail starting at April 27th.",2020-04-24,2020-04-26,2020-07-22,Germany,DEU,DE,Provincial,1,Brandenburg,NA,Social Distancing,Wearing Masks inside public or commercial building,NA,NA,NA,NA,Use the old source,NA,Germany,NA,NA,Brandenburg,NA,NA,All Residents (Citizen Residents +Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,55.79447269984714,53.24355434578996,50.4821024522426,108,https://www.pnn.de/brandenburg/coronakrise-in-brandenburg-mehr-freiheiten-aber-eine-maskenpflicht/25771954.html,2020-07-17,2020-07-17T15:41:57Z,0,0,0,Brandenburg
R_1ml1q75EQ1fAXAJCi,9979130,new_entry,correction,NA,NA,"Brandenburg (Germany) makes masks mandatory for people over the age of 6 in public transport, wholesale and retail starting at April 27th.",2020-04-24,2020-04-26,2020-07-22,Germany,DEU,DE,Provincial,1,Brandenburg,NA,Social Distancing,Other Mask Wearing Policy,NA,NA,NA,NA,Use the old source,NA,Germany,NA,NA,Brandenburg,NA,NA,All Residents (Citizen Residents +Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,55.79447269984714,53.24355434578996,50.4821024522426,108,https://www.pnn.de/brandenburg/coronakrise-in-brandenburg-mehr-freiheiten-aber-eine-maskenpflicht/25771954.html,2020-07-17,2020-07-17T15:41:57Z,0,0,0,Brandenburg
R_2c8ww50jDnXbbLHNA,2000573,update,original,Change of Policy,Strengthening,"On June 30, 2020, the government of Saxony-Anhalt, Germany specified that large events with over 1,000 people may not be held until October 31, 2020. UPDATE: The original policy for professionally organized events stated that the maximum number for large events was 1,000, but this would not take effect until October 31, 2020.",2020-06-30,2020-07-02,2020-10-31,Germany,NA,NA,Provincial,0,Saxony,NA,Restrictions of Mass Gatherings,All/Unspecified mass gatherings,NA,NA,1000,NA,NA,NA,Germany,NA,NA,Saxony,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-20,2020-07-20T21:59:58Z,0,1,1,Saxony
R_3POjmt0Ax7ShYryAg,411172,update,original,Change of Policy,Relaxing,"The original policy restricted mass gatherings to not exceed 50 people, then was modified to 2. From July 2, 2020, the government of Saxony-Anhalt, Germany under the Sachsen-Anhalt-Plan announced that the maximum number to gather for ""professionally organized events"" is: 1,000 for outdoor events and 250 for indoor events. Private functions, with family or friends, cannot exceed 50 people. UPDATE: On March 24th, 2020 the government of Saxony-Anhalt, Germany further restricted regulations of mass gatherings. Now the maximum valid number of people to gather is 2.",2020-06-30,2020-07-02,2020-09-16,Germany,NA,NA,Provincial,1,Saxony,NA,Restrictions of Mass Gatherings,All/Unspecified mass gatherings,NA,NA,1000,No special population targeted,NA,NA,Germany,NA,NA,Saxony,NA,NA,All Residents (Citizen Residents +Foreign Residents),NA,NA,"Mandatory with Exceptions (Please list exceptions in the text entry),Voluntary/Recommended but No Penalties",NA,NA,NA,NA,NA,NA,2020-07-07,2020-07-07T19:19:59Z,0,1,1,Saxony
