date,region,cases,cases_national,country,eurostat_total_population_2019,code,new_cases,new_cases_national,sum_pop,cases_pop_sub,cases_pop_nat,ratio_pop_cum,ratio_cum,ratio_new,ratio_cum2,ratio_new2
2020-01-01,Bern,0,0,Switzerland,1034977,CH021,NA,NA,8544527,0,0,0,NaN,NA,NaN,NA
2020-01-01,Fribourg,0,0,Switzerland,318714,CH022,NA,NA,8544527,0,0,0,NaN,NA,NaN,NA
2020-01-01,Geneva,0,0,Switzerland,499480,CH013,NA,NA,8544527,0,0,0,NaN,NA,NaN,NA
2020-01-01,Glarus,0,0,Switzerland,40403,CH051,NA,NA,8544527,0,0,0,NaN,NA,NaN,NA
2020-01-01,Grisons,0,0,Switzerland,198379,CH056,NA,NA,8544527,0,0,0,NaN,NA,NaN,NA
2020-01-01,Jura,0,0,Switzerland,73419,CH025,NA,NA,8544527,0,0,0,NaN,NA,NaN,NA
2020-01-01,Lucerne,0,0,Switzerland,409557,CH061,NA,NA,8544527,0,0,0,NaN,NA,NaN,NA
2020-01-01,Neuchatel,0,0,Switzerland,176850,CH024,NA,NA,8544527,0,0,0,NaN,NA,NaN,NA
2020-01-01,Nidwalden,0,0,Switzerland,43223,CH065,NA,NA,8544527,0,0,0,NaN,NA,NaN,NA
2020-01-01,Obwalden,0,0,Switzerland,37841,CH064,NA,NA,8544527,0,0,0,NaN,NA,NaN,NA
2020-01-01,Saint Gallen,0,0,Switzerland,507697,CH055,NA,NA,8544527,0,0,0,NaN,NA,NaN,NA
2020-01-01,Schaffhausen,0,0,Switzerland,81991,CH052,NA,NA,8544527,0,0,0,NaN,NA,NaN,NA
2020-01-01,Schwyz,0,0,Switzerland,159165,CH063,NA,NA,8544527,0,0,0,NaN,NA,NaN,NA
2020-01-01,Solothurn,0,0,Switzerland,273194,CH023,NA,NA,8544527,0,0,0,NaN,NA,NaN,NA
2020-01-01,Thurgau,0,0,Switzerland,276472,CH057,NA,NA,8544527,0,0,0,NaN,NA,NaN,NA
2020-01-01,Ticino,0,0,Switzerland,353343,CH070,NA,NA,8544527,0,0,0,NaN,NA,NaN,NA
2020-01-01,Uri,0,0,Switzerland,36433,CH062,NA,NA,8544527,0,0,0,NaN,NA,NaN,NA
2020-01-01,Valais,0,0,Switzerland,343955,CH012,NA,NA,8544527,0,0,0,NaN,NA,NaN,NA
2020-01-01,Vaud,0,0,Switzerland,799145,CH011,NA,NA,8544527,0,0,0,NaN,NA,NaN,NA
2020-01-01,Zug,0,0,Switzerland,126837,CH066,NA,NA,8544527,0,0,0,NaN,NA,NaN,NA
2020-01-01,Zurich,0,0,Switzerland,1520968,CH040,NA,NA,8544527,0,0,0,NaN,NA,NaN,NA
2020-01-02,Auvergne-Rhone-Alpes,0,0,France,8005882,FRK,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Bourgogne-Franche-Comté,0,0,France,2793333,FRC,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Brittany,0,0,France,3333720,FRH,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Centre-Val de Loire,0,0,France,2565258,FRB,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Corsica,0,0,France,341554,FRM,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Grand Est,0,0,France,5525291,FRF,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Guadeloupe,0,0,France,416474,FRY1,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Guyane,0,0,France,283539,FRY3,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Hauts-de-France,0,0,France,5977437,FRE,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Ile-de-France,0,0,France,12244807,FR1,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,La Réunion,0,0,France,857961,FRY4,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Martinique,0,0,France,363484,FRY2,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Mayotte,0,0,France,269471,FRY5,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Normandy,0,0,France,3313340,FRD,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Nouvelle-Aquitaine,0,0,France,5986318,FRI,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Occitanie,0,0,France,5899209,FRJ,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Pays de la Loire,0,0,France,3787400,FRG,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Provence-Alpes-Côte d'Azur,0,0,France,5048405,FRL,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Baden-Wuerttemberg,0,0,Germany,11069533,DE1,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Bavaria,0,0,Germany,13076721,DE2,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Berlin,0,0,Germany,3644826,DE3,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Brandenburg,0,0,Germany,2511917,DE4,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Bremen,0,0,Germany,682986,DE5,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Hamburg,0,0,Germany,1841179,DE6,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Hesse,0,0,Germany,6265809,DE7,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Lower Saxony,0,0,Germany,7982448,DE9,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Mecklenburg-Vorpommern,0,0,Germany,1609675,DE8,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,North Rhine-Westphalia,0,0,Germany,17932651,DEA,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Rheinland-Pfalz,0,0,Germany,4084844,DEB,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Saarland,0,0,Germany,990509,DEC,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Saxony,0,0,Germany,4077937,DED,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Saxony-Anhalt,0,0,Germany,2208321,DEE,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Schleswig-Holstein,0,0,Germany,2896712,DEF,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Thuringia,0,0,Germany,2143145,DEG,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Abruzzo,0,0,Italy,1311580,ITF1,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Aosta Valley,0,0,Italy,125666,ITC2,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Apulia,0,0,Italy,4029053,ITF4,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Basilicate,0,0,Italy,562869,ITF5,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Calabria,0,0,Italy,1947131,ITF6,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Campania,0,0,Italy,5801692,ITF3,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Emilia-Romagna,0,0,Italy,4459477,ITH5,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Friuli Venezia Giulia,0,0,Italy,1215220,ITH4,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Lazio,0,0,Italy,5879082,ITI4,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Liguria,0,0,Italy,1550640,ITC3,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Lombardy,0,0,Italy,10060574,ITC4,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Molise,0,0,Italy,305617,ITF2,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Piedmont,0,0,Italy,4356406,ITC1,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Sardinia,0,0,Italy,1639591,ITG2,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Sicily,0,0,Italy,4999891,ITG1,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,The Marches,0,0,Italy,1525271,ITI3,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Trentino-Alto Adige,0,0,Italy,NA,IT,0,0,59287270,NA,0,NA,NaN,NaN,NaN,NaN
2020-01-02,Tuscany,0,0,Italy,3729641,ITI1,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Umbria,0,0,Italy,882015,ITI2,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Veneto,0,0,Italy,4905854,ITH3,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Aargau,0,0,Switzerland,678207,CH033,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Appenzell Ausserrhoden,0,0,Switzerland,55234,CH053,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Appenzell Innerrhoden,0,0,Switzerland,16145,CH054,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Basel-City,0,0,Switzerland,194766,CH031,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Basel-Landschaft,0,0,Switzerland,288132,CH032,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Bern,0,0,Switzerland,1034977,CH021,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Fribourg,0,0,Switzerland,318714,CH022,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Geneva,0,0,Switzerland,499480,CH013,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Glarus,0,0,Switzerland,40403,CH051,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Grisons,0,0,Switzerland,198379,CH056,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Jura,0,0,Switzerland,73419,CH025,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Lucerne,0,0,Switzerland,409557,CH061,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Neuchatel,0,0,Switzerland,176850,CH024,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Nidwalden,0,0,Switzerland,43223,CH065,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Obwalden,0,0,Switzerland,37841,CH064,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Saint Gallen,0,0,Switzerland,507697,CH055,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Schaffhausen,0,0,Switzerland,81991,CH052,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Schwyz,0,0,Switzerland,159165,CH063,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Solothurn,0,0,Switzerland,273194,CH023,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Thurgau,0,0,Switzerland,276472,CH057,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Ticino,0,0,Switzerland,353343,CH070,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Uri,0,0,Switzerland,36433,CH062,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Valais,0,0,Switzerland,343955,CH012,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Vaud,0,0,Switzerland,799145,CH011,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Zug,0,0,Switzerland,126837,CH066,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN
2020-01-02,Zurich,0,0,Switzerland,1520968,CH040,0,0,8544527,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Auvergne-Rhone-Alpes,0,0,France,8005882,FRK,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Bourgogne-Franche-Comté,0,0,France,2793333,FRC,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Brittany,0,0,France,3333720,FRH,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Centre-Val de Loire,0,0,France,2565258,FRB,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Corsica,0,0,France,341554,FRM,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Grand Est,0,0,France,5525291,FRF,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Guadeloupe,0,0,France,416474,FRY1,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Guyane,0,0,France,283539,FRY3,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Hauts-de-France,0,0,France,5977437,FRE,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Ile-de-France,0,0,France,12244807,FR1,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,La Réunion,0,0,France,857961,FRY4,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Martinique,0,0,France,363484,FRY2,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Mayotte,0,0,France,269471,FRY5,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Normandy,0,0,France,3313340,FRD,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Nouvelle-Aquitaine,0,0,France,5986318,FRI,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Occitanie,0,0,France,5899209,FRJ,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Pays de la Loire,0,0,France,3787400,FRG,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Provence-Alpes-Côte d'Azur,0,0,France,5048405,FRL,0,0,67012883,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Baden-Wuerttemberg,0,0,Germany,11069533,DE1,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Bavaria,0,0,Germany,13076721,DE2,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Berlin,0,0,Germany,3644826,DE3,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Brandenburg,0,0,Germany,2511917,DE4,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Bremen,0,0,Germany,682986,DE5,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Hamburg,0,0,Germany,1841179,DE6,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Hesse,0,0,Germany,6265809,DE7,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Lower Saxony,0,0,Germany,7982448,DE9,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Mecklenburg-Vorpommern,0,0,Germany,1609675,DE8,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,North Rhine-Westphalia,0,0,Germany,17932651,DEA,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Rheinland-Pfalz,0,0,Germany,4084844,DEB,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Saarland,0,0,Germany,990509,DEC,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Saxony,0,0,Germany,4077937,DED,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Saxony-Anhalt,0,0,Germany,2208321,DEE,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Schleswig-Holstein,0,0,Germany,2896712,DEF,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Thuringia,0,0,Germany,2143145,DEG,0,0,83019213,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Abruzzo,0,0,Italy,1311580,ITF1,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Aosta Valley,0,0,Italy,125666,ITC2,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Apulia,0,0,Italy,4029053,ITF4,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Basilicate,0,0,Italy,562869,ITF5,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Calabria,0,0,Italy,1947131,ITF6,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Campania,0,0,Italy,5801692,ITF3,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Emilia-Romagna,0,0,Italy,4459477,ITH5,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Friuli Venezia Giulia,0,0,Italy,1215220,ITH4,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Lazio,0,0,Italy,5879082,ITI4,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Liguria,0,0,Italy,1550640,ITC3,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Lombardy,0,0,Italy,10060574,ITC4,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Molise,0,0,Italy,305617,ITF2,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Piedmont,0,0,Italy,4356406,ITC1,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Sardinia,0,0,Italy,1639591,ITG2,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Sicily,0,0,Italy,4999891,ITG1,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,The Marches,0,0,Italy,1525271,ITI3,0,0,59287270,0,0,0,NaN,NaN,NaN,NaN
2020-01-03,Trentino-Alto Adige,0,0,Italy,NA,IT,0,0,59287270,NA,0,NA,NaN,NaN,NaN,NaN
