AnzahlFall,FID,Meldedatum,NeuerFall
6.0,11558122.0,2020-03-20 01:00:00,0.0
1.0,11558470.0,2020-03-20 01:00:00,0.0
11.0,11558818.0,2020-03-20 01:00:00,0.0
3.0,11559166.0,2020-03-20 01:00:00,0.0
4.0,11559514.0,2020-03-20 01:00:00,0.0
3.0,11559862.0,2020-03-20 01:00:00,0.0
10.0,11560210.0,2020-03-20 01:00:00,0.0
9.0,11560558.0,2020-03-20 01:00:00,0.0
12.0,11561254.0,2020-03-20 01:00:00,0.0
3.0,11561950.0,2020-03-20 01:00:00,0.0
7.0,11562298.0,2020-03-20 01:00:00,0.0
6.0,11562646.0,2020-03-20 01:00:00,0.0
3.0,11562994.0,2020-03-20 01:00:00,0.0
2.0,11563342.0,2020-03-20 01:00:00,0.0
1.0,11563690.0,2020-03-20 01:00:00,0.0
1.0,11564038.0,2020-03-20 01:00:00,0.0
5.0,11564386.0,2020-03-20 01:00:00,0.0
11.0,11564734.0,2020-03-20 01:00:00,0.0
6.0,11565082.0,2020-03-20 01:00:00,0.0
7.0,11566126.0,2020-03-20 01:00:00,0.0
2.0,11566474.0,2020-03-20 01:00:00,0.0
9.0,11566822.0,2020-03-20 01:00:00,0.0
13.0,11567170.0,2020-03-20 01:00:00,0.0
5.0,11567518.0,2020-03-20 01:00:00,0.0
4.0,11567866.0,2020-03-20 01:00:00,0.0
2.0,11568214.0,2020-03-20 01:00:00,0.0
1.0,11568562.0,2020-03-20 01:00:00,0.0
5.0,11568910.0,2020-03-20 01:00:00,0.0
2.0,11569258.0,2020-03-20 01:00:00,0.0
10.0,11569606.0,2020-03-20 01:00:00,0.0
8.0,11569954.0,2020-03-20 01:00:00,0.0
62.0,11570302.0,2020-03-20 01:00:00,0.0
63.0,11570650.0,2020-03-20 01:00:00,0.0
77.0,11570998.0,2020-03-20 01:00:00,0.0
33.0,11571346.0,2020-03-20 01:00:00,0.0
44.0,11571694.0,2020-03-20 01:00:00,0.0
31.0,11572042.0,2020-03-20 01:00:00,0.0
11.0,11572390.0,2020-03-20 01:00:00,0.0
23.0,11572738.0,2020-03-20 01:00:00,0.0
36.0,11573086.0,2020-03-20 01:00:00,0.0
19.0,11573434.0,2020-03-20 01:00:00,0.0
5.0,11573782.0,2020-03-20 01:00:00,0.0
11.0,11574130.0,2020-03-20 01:00:00,0.0
26.0,11574478.0,2020-03-20 01:00:00,0.0
3.0,11574826.0,2020-03-20 01:00:00,0.0
6.0,11575174.0,2020-03-20 01:00:00,0.0
27.0,11575522.0,2020-03-20 01:00:00,0.0
19.0,11575870.0,2020-03-20 01:00:00,0.0
8.0,11576218.0,2020-03-20 01:00:00,0.0
18.0,11576566.0,2020-03-20 01:00:00,0.0
6.0,11576914.0,2020-03-20 01:00:00,0.0
43.0,11577262.0,2020-03-20 01:00:00,0.0
1.0,11577610.0,2020-03-20 01:00:00,0.0
21.0,11577958.0,2020-03-20 01:00:00,0.0
3.0,11578306.0,2020-03-20 01:00:00,0.0
15.0,11578654.0,2020-03-20 01:00:00,0.0
43.0,11579002.0,2020-03-20 01:00:00,0.0
28.0,11579350.0,2020-03-20 01:00:00,0.0
11.0,11579698.0,2020-03-20 01:00:00,0.0
7.0,11580046.0,2020-03-20 01:00:00,0.0
3.0,11580394.0,2020-03-20 01:00:00,0.0
12.0,11580742.0,2020-03-20 01:00:00,0.0
1.0,11581090.0,2020-03-20 01:00:00,0.0
8.0,11581438.0,2020-03-20 01:00:00,0.0
25.0,11581786.0,2020-03-20 01:00:00,0.0
9.0,11582134.0,2020-03-20 01:00:00,0.0
25.0,11582482.0,2020-03-20 01:00:00,0.0
8.0,11582830.0,2020-03-20 01:00:00,0.0
5.0,11583178.0,2020-03-20 01:00:00,0.0
8.0,11583526.0,2020-03-20 01:00:00,0.0
14.0,11583874.0,2020-03-20 01:00:00,0.0
1.0,11584222.0,2020-03-20 01:00:00,0.0
2.0,11584570.0,2020-03-20 01:00:00,0.0
8.0,11584918.0,2020-03-20 01:00:00,0.0
19.0,11585266.0,2020-03-20 01:00:00,0.0
1.0,11585614.0,2020-03-20 01:00:00,0.0
195.0,11585962.0,2020-03-20 01:00:00,0.0
8.0,11586310.0,2020-03-20 01:00:00,0.0
4.0,11586658.0,2020-03-20 01:00:00,0.0
21.0,11587354.0,2020-03-20 01:00:00,0.0
19.0,11587702.0,2020-03-20 01:00:00,0.0
8.0,11588050.0,2020-03-20 01:00:00,0.0
2.0,11588398.0,2020-03-20 01:00:00,0.0
14.0,11588746.0,2020-03-20 01:00:00,0.0
14.0,11589094.0,2020-03-20 01:00:00,0.0
38.0,11589442.0,2020-03-20 01:00:00,0.0
4.0,11589790.0,2020-03-20 01:00:00,0.0
5.0,11590138.0,2020-03-20 01:00:00,0.0
3.0,11590486.0,2020-03-20 01:00:00,0.0
1.0,11590834.0,2020-03-20 01:00:00,0.0
55.0,11591182.0,2020-03-20 01:00:00,0.0
14.0,11591530.0,2020-03-20 01:00:00,0.0
4.0,11591878.0,2020-03-20 01:00:00,0.0
58.0,11592226.0,2020-03-20 01:00:00,0.0
17.0,11592574.0,2020-03-20 01:00:00,0.0
5.0,11592922.0,2020-03-20 01:00:00,0.0
13.0,11593270.0,2020-03-20 01:00:00,0.0
4.0,11593618.0,2020-03-20 01:00:00,0.0
1.0,11593966.0,2020-03-20 01:00:00,0.0
7.0,11594314.0,2020-03-20 01:00:00,0.0
15.0,11594662.0,2020-03-20 01:00:00,0.0
2.0,11595010.0,2020-03-20 01:00:00,0.0
10.0,11595358.0,2020-03-20 01:00:00,0.0
10.0,11595706.0,2020-03-20 01:00:00,0.0
3.0,11596054.0,2020-03-20 01:00:00,0.0
1.0,11596402.0,2020-03-20 01:00:00,0.0
5.0,11596750.0,2020-03-20 01:00:00,0.0
9.0,11597098.0,2020-03-20 01:00:00,0.0
7.0,11597446.0,2020-03-20 01:00:00,0.0
10.0,11598142.0,2020-03-20 01:00:00,0.0
2.0,11598490.0,2020-03-20 01:00:00,0.0
11.0,11599186.0,2020-03-20 01:00:00,0.0
2.0,11599534.0,2020-03-20 01:00:00,0.0
8.0,11600230.0,2020-03-20 01:00:00,0.0
16.0,11600578.0,2020-03-20 01:00:00,0.0
9.0,11600926.0,2020-03-20 01:00:00,0.0
1.0,11601274.0,2020-03-20 01:00:00,0.0
3.0,11601970.0,2020-03-20 01:00:00,0.0
3.0,11602318.0,2020-03-20 01:00:00,0.0
5.0,11602666.0,2020-03-20 01:00:00,0.0
8.0,11603014.0,2020-03-20 01:00:00,0.0
2.0,11603362.0,2020-03-20 01:00:00,0.0
2.0,11603710.0,2020-03-20 01:00:00,0.0
10.0,11604058.0,2020-03-20 01:00:00,0.0
4.0,11604406.0,2020-03-20 01:00:00,0.0
2.0,11604754.0,2020-03-20 01:00:00,0.0
7.0,11605450.0,2020-03-20 01:00:00,0.0
4.0,11605798.0,2020-03-20 01:00:00,0.0
3.0,11606146.0,2020-03-20 01:00:00,0.0
2.0,11606494.0,2020-03-20 01:00:00,0.0
5.0,11606842.0,2020-03-20 01:00:00,0.0
1.0,11607190.0,2020-03-20 01:00:00,0.0
8.0,11607538.0,2020-03-20 01:00:00,0.0
3.0,11607886.0,2020-03-20 01:00:00,0.0
5.0,11608234.0,2020-03-20 01:00:00,0.0
14.0,11608582.0,2020-03-20 01:00:00,0.0
4.0,11608930.0,2020-03-20 01:00:00,0.0
8.0,11609278.0,2020-03-20 01:00:00,0.0
6.0,11609626.0,2020-03-20 01:00:00,0.0
2.0,11609974.0,2020-03-20 01:00:00,0.0
27.0,11610670.0,2020-03-20 01:00:00,0.0
7.0,11611018.0,2020-03-20 01:00:00,0.0
5.0,11611366.0,2020-03-20 01:00:00,0.0
2.0,11611714.0,2020-03-20 01:00:00,0.0
3.0,11612062.0,2020-03-20 01:00:00,0.0
5.0,11612758.0,2020-03-20 01:00:00,0.0
6.0,11613454.0,2020-03-20 01:00:00,0.0
19.0,11613802.0,2020-03-20 01:00:00,0.0
5.0,11614150.0,2020-03-20 01:00:00,0.0
5.0,11615194.0,2020-03-20 01:00:00,0.0
5.0,11615542.0,2020-03-20 01:00:00,0.0
5.0,11615890.0,2020-03-20 01:00:00,0.0
1.0,11616238.0,2020-03-20 01:00:00,0.0
5.0,11616934.0,2020-03-20 01:00:00,0.0
2.0,11617282.0,2020-03-20 01:00:00,0.0
4.0,11617630.0,2020-03-20 01:00:00,0.0
5.0,11617978.0,2020-03-20 01:00:00,0.0
1.0,11618326.0,2020-03-20 01:00:00,0.0
5.0,11618674.0,2020-03-20 01:00:00,0.0
18.0,11619022.0,2020-03-20 01:00:00,0.0
1.0,11619370.0,2020-03-20 01:00:00,0.0
3.0,11619718.0,2020-03-20 01:00:00,0.0
3.0,11620066.0,2020-03-20 01:00:00,0.0
5.0,11620414.0,2020-03-20 01:00:00,0.0
7.0,11620762.0,2020-03-20 01:00:00,0.0
17.0,11621110.0,2020-03-20 01:00:00,0.0
16.0,11621458.0,2020-03-20 01:00:00,0.0
16.0,11621806.0,2020-03-20 01:00:00,0.0
14.0,11622154.0,2020-03-20 01:00:00,0.0
8.0,11622502.0,2020-03-20 01:00:00,0.0
12.0,11622850.0,2020-03-20 01:00:00,0.0
16.0,11623198.0,2020-03-20 01:00:00,0.0
17.0,11623546.0,2020-03-20 01:00:00,0.0
16.0,11623894.0,2020-03-20 01:00:00,0.0
5.0,11624242.0,2020-03-20 01:00:00,0.0
10.0,11624590.0,2020-03-20 01:00:00,0.0
23.0,11624938.0,2020-03-20 01:00:00,0.0
1.0,11625286.0,2020-03-20 01:00:00,0.0
9.0,11626330.0,2020-03-20 01:00:00,0.0
7.0,11626678.0,2020-03-20 01:00:00,0.0
6.0,11627026.0,2020-03-20 01:00:00,0.0
1.0,11627374.0,2020-03-20 01:00:00,0.0
7.0,11627722.0,2020-03-20 01:00:00,0.0
6.0,11628070.0,2020-03-20 01:00:00,0.0
14.0,11628418.0,2020-03-20 01:00:00,0.0
3.0,11629114.0,2020-03-20 01:00:00,0.0
4.0,11629810.0,2020-03-20 01:00:00,0.0
1.0,11630506.0,2020-03-20 01:00:00,0.0
4.0,11630854.0,2020-03-20 01:00:00,0.0
1.0,11631550.0,2020-03-20 01:00:00,0.0
4.0,11631898.0,2020-03-20 01:00:00,0.0
3.0,11632246.0,2020-03-20 01:00:00,0.0
2.0,11632594.0,2020-03-20 01:00:00,0.0
1.0,11632942.0,2020-03-20 01:00:00,0.0
1.0,11633638.0,2020-03-20 01:00:00,0.0
4.0,11633986.0,2020-03-20 01:00:00,0.0
13.0,11634334.0,2020-03-20 01:00:00,0.0
5.0,11634682.0,2020-03-20 01:00:00,0.0
8.0,11635030.0,2020-03-20 01:00:00,0.0
9.0,11635378.0,2020-03-20 01:00:00,0.0
26.0,11635726.0,2020-03-20 01:00:00,0.0
21.0,11636074.0,2020-03-20 01:00:00,0.0
17.0,11636422.0,2020-03-20 01:00:00,0.0
3.0,11636770.0,2020-03-20 01:00:00,0.0
4.0,11637118.0,2020-03-20 01:00:00,0.0
10.0,11637466.0,2020-03-20 01:00:00,0.0
20.0,11637814.0,2020-03-20 01:00:00,0.0
4.0,11638162.0,2020-03-20 01:00:00,0.0
3.0,11638510.0,2020-03-20 01:00:00,0.0
4.0,11638858.0,2020-03-20 01:00:00,0.0
18.0,11639206.0,2020-03-20 01:00:00,0.0
10.0,11639554.0,2020-03-20 01:00:00,0.0
1.0,11640250.0,2020-03-20 01:00:00,0.0
4.0,11640598.0,2020-03-20 01:00:00,0.0
1.0,11640946.0,2020-03-20 01:00:00,0.0
1.0,11641642.0,2020-03-20 01:00:00,0.0
2.0,11642338.0,2020-03-20 01:00:00,0.0
6.0,11642686.0,2020-03-20 01:00:00,0.0
3.0,11643034.0,2020-03-20 01:00:00,0.0
1.0,11643382.0,2020-03-20 01:00:00,0.0
2.0,11643730.0,2020-03-20 01:00:00,0.0
21.0,11644426.0,2020-03-20 01:00:00,0.0
1.0,11644774.0,2020-03-20 01:00:00,0.0
3.0,11645122.0,2020-03-20 01:00:00,0.0
4.0,11645818.0,2020-03-20 01:00:00,0.0
1.0,11646166.0,2020-03-20 01:00:00,0.0
3.0,11646514.0,2020-03-20 01:00:00,0.0
2.0,11647210.0,2020-03-20 01:00:00,0.0
4.0,11647558.0,2020-03-20 01:00:00,0.0
5.0,11647906.0,2020-03-20 01:00:00,0.0
1.0,11648254.0,2020-03-20 01:00:00,0.0
1.0,11648602.0,2020-03-20 01:00:00,0.0
4.0,11648950.0,2020-03-20 01:00:00,0.0
4.0,11649298.0,2020-03-20 01:00:00,0.0
5.0,11649646.0,2020-03-20 01:00:00,0.0
5.0,11649994.0,2020-03-20 01:00:00,0.0
1.0,11650342.0,2020-03-20 01:00:00,0.0
1.0,11650690.0,2020-03-20 01:00:00,0.0
8.0,11651038.0,2020-03-20 01:00:00,0.0
1.0,11508360.0,2020-03-21 01:00:00,0.0
2.0,11508708.0,2020-03-21 01:00:00,0.0
12.0,11510100.0,2020-03-21 01:00:00,0.0
2.0,11510448.0,2020-03-21 01:00:00,0.0
1.0,11510796.0,2020-03-21 01:00:00,0.0
8.0,11511144.0,2020-03-21 01:00:00,0.0
3.0,11511492.0,2020-03-21 01:00:00,0.0
3.0,11511840.0,2020-03-21 01:00:00,0.0
2.0,11512536.0,2020-03-21 01:00:00,0.0
11.0,11513232.0,2020-03-21 01:00:00,0.0
106.0,11513580.0,2020-03-21 01:00:00,0.0
4.0,11513928.0,2020-03-21 01:00:00,0.0
6.0,11514276.0,2020-03-21 01:00:00,0.0
4.0,11514624.0,2020-03-21 01:00:00,0.0
2.0,11514972.0,2020-03-21 01:00:00,0.0
3.0,11515320.0,2020-03-21 01:00:00,0.0
5.0,11515668.0,2020-03-21 01:00:00,0.0
5.0,11516364.0,2020-03-21 01:00:00,0.0
10.0,11517060.0,2020-03-21 01:00:00,0.0
30.0,11517408.0,2020-03-21 01:00:00,0.0
3.0,11518104.0,2020-03-21 01:00:00,0.0
14.0,11518452.0,2020-03-21 01:00:00,0.0
4.0,11518800.0,2020-03-21 01:00:00,0.0
1.0,11519148.0,2020-03-21 01:00:00,0.0
2.0,11519496.0,2020-03-21 01:00:00,0.0
1.0,11519844.0,2020-03-21 01:00:00,0.0
12.0,11520540.0,2020-03-21 01:00:00,0.0
8.0,11521236.0,2020-03-21 01:00:00,0.0
1.0,11521584.0,2020-03-21 01:00:00,0.0
4.0,11521932.0,2020-03-21 01:00:00,0.0
2.0,11522280.0,2020-03-21 01:00:00,0.0
4.0,11522628.0,2020-03-21 01:00:00,0.0
1.0,11523324.0,2020-03-21 01:00:00,0.0
9.0,11524716.0,2020-03-21 01:00:00,0.0
3.0,11525412.0,2020-03-21 01:00:00,0.0
1.0,11526108.0,2020-03-21 01:00:00,0.0
1.0,11526456.0,2020-03-21 01:00:00,0.0
2.0,11526804.0,2020-03-21 01:00:00,0.0
4.0,11527152.0,2020-03-21 01:00:00,0.0
1.0,11527500.0,2020-03-21 01:00:00,0.0
6.0,11527848.0,2020-03-21 01:00:00,0.0
14.0,11528196.0,2020-03-21 01:00:00,0.0
14.0,11528544.0,2020-03-21 01:00:00,0.0
22.0,11529588.0,2020-03-21 01:00:00,0.0
26.0,11530632.0,2020-03-21 01:00:00,0.0
44.0,11530980.0,2020-03-21 01:00:00,0.0
11.0,11531328.0,2020-03-21 01:00:00,0.0
20.0,11531676.0,2020-03-21 01:00:00,0.0
4.0,11532024.0,2020-03-21 01:00:00,0.0
1.0,11533068.0,2020-03-21 01:00:00,0.0
2.0,11533416.0,2020-03-21 01:00:00,0.0
5.0,11533764.0,2020-03-21 01:00:00,0.0
37.0,11534112.0,2020-03-21 01:00:00,0.0
13.0,11534460.0,2020-03-21 01:00:00,0.0
15.0,11534808.0,2020-03-21 01:00:00,0.0
5.0,11535156.0,2020-03-21 01:00:00,0.0
14.0,11535504.0,2020-03-21 01:00:00,0.0
59.0,11535852.0,2020-03-21 01:00:00,0.0
3.0,11536200.0,2020-03-21 01:00:00,0.0
65.0,11536548.0,2020-03-21 01:00:00,0.0
30.0,11536896.0,2020-03-21 01:00:00,0.0
17.0,11537244.0,2020-03-21 01:00:00,0.0
6.0,11537592.0,2020-03-21 01:00:00,0.0
30.0,11537940.0,2020-03-21 01:00:00,0.0
17.0,11538636.0,2020-03-21 01:00:00,0.0
3.0,11539332.0,2020-03-21 01:00:00,0.0
3.0,11539680.0,2020-03-21 01:00:00,0.0
23.0,11540028.0,2020-03-21 01:00:00,0.0
17.0,11540376.0,2020-03-21 01:00:00,0.0
1.0,11541072.0,2020-03-21 01:00:00,0.0
30.0,11541768.0,2020-03-21 01:00:00,0.0
1.0,11542116.0,2020-03-21 01:00:00,0.0
28.0,11542464.0,2020-03-21 01:00:00,0.0
12.0,11542812.0,2020-03-21 01:00:00,0.0
6.0,11543508.0,2020-03-21 01:00:00,0.0
8.0,11543856.0,2020-03-21 01:00:00,0.0
15.0,11544204.0,2020-03-21 01:00:00,0.0
26.0,11544552.0,2020-03-21 01:00:00,0.0
17.0,11544900.0,2020-03-21 01:00:00,0.0
6.0,11545248.0,2020-03-21 01:00:00,0.0
9.0,11545596.0,2020-03-21 01:00:00,0.0
4.0,11545944.0,2020-03-21 01:00:00,0.0
2.0,11546292.0,2020-03-21 01:00:00,0.0
5.0,11546640.0,2020-03-21 01:00:00,0.0
2.0,11547684.0,2020-03-21 01:00:00,0.0
35.0,11548032.0,2020-03-21 01:00:00,0.0
13.0,11548380.0,2020-03-21 01:00:00,0.0
4.0,11548728.0,2020-03-21 01:00:00,0.0
11.0,11549076.0,2020-03-21 01:00:00,0.0
3.0,11549424.0,2020-03-21 01:00:00,0.0
10.0,11550468.0,2020-03-21 01:00:00,0.0
15.0,11550816.0,2020-03-21 01:00:00,0.0
8.0,11551164.0,2020-03-21 01:00:00,0.0
3.0,11551512.0,2020-03-21 01:00:00,0.0
1.0,11551860.0,2020-03-21 01:00:00,0.0
5.0,11552208.0,2020-03-21 01:00:00,0.0
3.0,11552556.0,2020-03-21 01:00:00,0.0
7.0,11552904.0,2020-03-21 01:00:00,0.0
1.0,11553252.0,2020-03-21 01:00:00,0.0
4.0,11553600.0,2020-03-21 01:00:00,0.0
18.0,11553948.0,2020-03-21 01:00:00,0.0
11.0,11554296.0,2020-03-21 01:00:00,0.0
8.0,11554644.0,2020-03-21 01:00:00,0.0
5.0,11554992.0,2020-03-21 01:00:00,0.0
4.0,11555340.0,2020-03-21 01:00:00,0.0
1.0,11556384.0,2020-03-21 01:00:00,0.0
8.0,11556732.0,2020-03-21 01:00:00,0.0
4.0,11557080.0,2020-03-21 01:00:00,0.0
1.0,11557428.0,2020-03-21 01:00:00,0.0
8.0,11557776.0,2020-03-21 01:00:00,0.0
3.0,11558124.0,2020-03-21 01:00:00,0.0
3.0,11558472.0,2020-03-21 01:00:00,0.0
3.0,11559516.0,2020-03-21 01:00:00,0.0
13.0,11559864.0,2020-03-21 01:00:00,0.0
2.0,11560560.0,2020-03-21 01:00:00,0.0
2.0,11560908.0,2020-03-21 01:00:00,0.0
4.0,11561604.0,2020-03-21 01:00:00,0.0
3.0,11561952.0,2020-03-21 01:00:00,0.0
5.0,11562300.0,2020-03-21 01:00:00,0.0
6.0,11562996.0,2020-03-21 01:00:00,0.0
6.0,11563692.0,2020-03-21 01:00:00,0.0
7.0,11564736.0,2020-03-21 01:00:00,0.0
6.0,11565084.0,2020-03-21 01:00:00,0.0
2.0,11565432.0,2020-03-21 01:00:00,0.0
4.0,11566128.0,2020-03-21 01:00:00,0.0
1.0,11566476.0,2020-03-21 01:00:00,0.0
1.0,11566824.0,2020-03-21 01:00:00,0.0
12.0,11567172.0,2020-03-21 01:00:00,0.0
2.0,11567868.0,2020-03-21 01:00:00,0.0
8.0,11568216.0,2020-03-21 01:00:00,0.0
2.0,11568564.0,2020-03-21 01:00:00,0.0
2.0,11568912.0,2020-03-21 01:00:00,0.0
9.0,11569608.0,2020-03-21 01:00:00,0.0
1.0,11569956.0,2020-03-21 01:00:00,0.0
45.0,11570304.0,2020-03-21 01:00:00,0.0
39.0,11570652.0,2020-03-21 01:00:00,0.0
11.0,11571000.0,2020-03-21 01:00:00,0.0
19.0,11571348.0,2020-03-21 01:00:00,0.0
27.0,11571696.0,2020-03-21 01:00:00,0.0
43.0,11572044.0,2020-03-21 01:00:00,0.0
8.0,11572392.0,2020-03-21 01:00:00,0.0
25.0,11572740.0,2020-03-21 01:00:00,0.0
14.0,11573088.0,2020-03-21 01:00:00,0.0
21.0,11573436.0,2020-03-21 01:00:00,0.0
13.0,11573784.0,2020-03-21 01:00:00,0.0
15.0,11574480.0,2020-03-21 01:00:00,0.0
3.0,11574828.0,2020-03-21 01:00:00,0.0
5.0,11575176.0,2020-03-21 01:00:00,0.0
10.0,11575524.0,2020-03-21 01:00:00,0.0
8.0,11575872.0,2020-03-21 01:00:00,0.0
19.0,11576220.0,2020-03-21 01:00:00,0.0
6.0,11576916.0,2020-03-21 01:00:00,0.0
32.0,11577264.0,2020-03-21 01:00:00,0.0
4.0,11577612.0,2020-03-21 01:00:00,0.0
19.0,11577960.0,2020-03-21 01:00:00,0.0
6.0,11578308.0,2020-03-21 01:00:00,0.0
3.0,11578656.0,2020-03-21 01:00:00,0.0
10.0,11579004.0,2020-03-21 01:00:00,0.0
15.0,11579352.0,2020-03-21 01:00:00,0.0
11.0,11579700.0,2020-03-21 01:00:00,0.0
8.0,11580048.0,2020-03-21 01:00:00,0.0
18.0,11580744.0,2020-03-21 01:00:00,0.0
2.0,11581092.0,2020-03-21 01:00:00,0.0
7.0,11581440.0,2020-03-21 01:00:00,0.0
9.0,11581788.0,2020-03-21 01:00:00,0.0
6.0,11582136.0,2020-03-21 01:00:00,0.0
9.0,11582484.0,2020-03-21 01:00:00,0.0
17.0,11582832.0,2020-03-21 01:00:00,0.0
15.0,11583180.0,2020-03-21 01:00:00,0.0
10.0,11583528.0,2020-03-21 01:00:00,0.0
9.0,11583876.0,2020-03-21 01:00:00,0.0
11.0,11584572.0,2020-03-21 01:00:00,0.0
7.0,11584920.0,2020-03-21 01:00:00,0.0
6.0,11585268.0,2020-03-21 01:00:00,0.0
176.0,11585964.0,2020-03-21 01:00:00,0.0
19.0,11586312.0,2020-03-21 01:00:00,0.0
10.0,11586660.0,2020-03-21 01:00:00,0.0
4.0,11587356.0,2020-03-21 01:00:00,0.0
3.0,11587704.0,2020-03-21 01:00:00,0.0
10.0,11588400.0,2020-03-21 01:00:00,0.0
18.0,11588748.0,2020-03-21 01:00:00,0.0
42.0,11589096.0,2020-03-21 01:00:00,0.0
19.0,11589444.0,2020-03-21 01:00:00,0.0
7.0,11589792.0,2020-03-21 01:00:00,0.0
20.0,11590140.0,2020-03-21 01:00:00,0.0
47.0,11590488.0,2020-03-21 01:00:00,0.0
16.0,11590836.0,2020-03-21 01:00:00,0.0
39.0,11591184.0,2020-03-21 01:00:00,0.0
5.0,11591532.0,2020-03-21 01:00:00,0.0
3.0,11591880.0,2020-03-21 01:00:00,0.0
47.0,11592228.0,2020-03-21 01:00:00,0.0
13.0,11592576.0,2020-03-21 01:00:00,0.0
12.0,11592924.0,2020-03-21 01:00:00,0.0
21.0,11593272.0,2020-03-21 01:00:00,0.0
3.0,11593620.0,2020-03-21 01:00:00,0.0
8.0,11593968.0,2020-03-21 01:00:00,0.0
11.0,11594316.0,2020-03-21 01:00:00,0.0
6.0,11594664.0,2020-03-21 01:00:00,0.0
14.0,11595360.0,2020-03-21 01:00:00,0.0
25.0,11595708.0,2020-03-21 01:00:00,0.0
10.0,11596056.0,2020-03-21 01:00:00,0.0
1.0,11596404.0,2020-03-21 01:00:00,0.0
11.0,11596752.0,2020-03-21 01:00:00,0.0
8.0,11597100.0,2020-03-21 01:00:00,0.0
6.0,11597448.0,2020-03-21 01:00:00,0.0
2.0,11597796.0,2020-03-21 01:00:00,0.0
9.0,11598144.0,2020-03-21 01:00:00,0.0
9.0,11598492.0,2020-03-21 01:00:00,0.0
6.0,11598840.0,2020-03-21 01:00:00,0.0
12.0,11599188.0,2020-03-21 01:00:00,0.0
3.0,11599536.0,2020-03-21 01:00:00,0.0
16.0,11599884.0,2020-03-21 01:00:00,0.0
13.0,11600232.0,2020-03-21 01:00:00,0.0
66.0,11600928.0,2020-03-21 01:00:00,0.0
3.0,11601276.0,2020-03-21 01:00:00,0.0
2.0,11601624.0,2020-03-21 01:00:00,0.0
3.0,11601972.0,2020-03-21 01:00:00,0.0
2.0,11602320.0,2020-03-21 01:00:00,0.0
4.0,11602668.0,2020-03-21 01:00:00,0.0
6.0,11603016.0,2020-03-21 01:00:00,0.0
2.0,11603364.0,2020-03-21 01:00:00,0.0
3.0,11603712.0,2020-03-21 01:00:00,0.0
2.0,11604060.0,2020-03-21 01:00:00,0.0
7.0,11604756.0,2020-03-21 01:00:00,0.0
13.0,11605104.0,2020-03-21 01:00:00,0.0
24.0,11605452.0,2020-03-21 01:00:00,0.0
2.0,11606148.0,2020-03-21 01:00:00,0.0
3.0,11606496.0,2020-03-21 01:00:00,0.0
18.0,11606844.0,2020-03-21 01:00:00,0.0
21.0,11607540.0,2020-03-21 01:00:00,0.0
9.0,11607888.0,2020-03-21 01:00:00,0.0
7.0,11608236.0,2020-03-21 01:00:00,0.0
13.0,11608584.0,2020-03-21 01:00:00,0.0
2.0,11608932.0,2020-03-21 01:00:00,0.0
6.0,11609280.0,2020-03-21 01:00:00,0.0
8.0,11609628.0,2020-03-21 01:00:00,0.0
2.0,11609976.0,2020-03-21 01:00:00,0.0
22.0,11610672.0,2020-03-21 01:00:00,0.0
12.0,11611020.0,2020-03-21 01:00:00,0.0
2.0,11611368.0,2020-03-21 01:00:00,0.0
3.0,11611716.0,2020-03-21 01:00:00,0.0
2.0,11612064.0,2020-03-21 01:00:00,0.0
2.0,11612412.0,2020-03-21 01:00:00,0.0
10.0,11612760.0,2020-03-21 01:00:00,0.0
2.0,11613108.0,2020-03-21 01:00:00,0.0
8.0,11613456.0,2020-03-21 01:00:00,0.0
17.0,11613804.0,2020-03-21 01:00:00,0.0
6.0,11614152.0,2020-03-21 01:00:00,0.0
1.0,11614500.0,2020-03-21 01:00:00,0.0
1.0,11614848.0,2020-03-21 01:00:00,0.0
1.0,11615196.0,2020-03-21 01:00:00,0.0
6.0,11615544.0,2020-03-21 01:00:00,0.0
19.0,11615892.0,2020-03-21 01:00:00,0.0
1.0,11616240.0,2020-03-21 01:00:00,0.0
21.0,11616936.0,2020-03-21 01:00:00,0.0
12.0,11617284.0,2020-03-21 01:00:00,0.0
13.0,11617632.0,2020-03-21 01:00:00,0.0
6.0,11617980.0,2020-03-21 01:00:00,0.0
4.0,11618328.0,2020-03-21 01:00:00,0.0
8.0,11618676.0,2020-03-21 01:00:00,0.0
10.0,11619024.0,2020-03-21 01:00:00,0.0
1.0,11619372.0,2020-03-21 01:00:00,0.0
4.0,11619720.0,2020-03-21 01:00:00,0.0
7.0,11620068.0,2020-03-21 01:00:00,0.0
14.0,11620416.0,2020-03-21 01:00:00,0.0
3.0,11620764.0,2020-03-21 01:00:00,0.0
25.0,11621112.0,2020-03-21 01:00:00,0.0
21.0,11621460.0,2020-03-21 01:00:00,0.0
16.0,11621808.0,2020-03-21 01:00:00,0.0
7.0,11622156.0,2020-03-21 01:00:00,0.0
7.0,11622504.0,2020-03-21 01:00:00,0.0
15.0,11622852.0,2020-03-21 01:00:00,0.0
15.0,11623200.0,2020-03-21 01:00:00,0.0
13.0,11623548.0,2020-03-21 01:00:00,0.0
1.0,11623896.0,2020-03-21 01:00:00,0.0
8.0,11624244.0,2020-03-21 01:00:00,0.0
2.0,11625984.0,2020-03-21 01:00:00,0.0
1.0,11626680.0,2020-03-21 01:00:00,0.0
